vu_ort,vu_hoehe,tag,datum,uhrzeit,kat,flucht,igo,ago,t,sv,lv,anzahl_beteiligte,fg,rf,helm,mofa,kkr,krad,pkw,lkw,kom,sonstige,1,kennz_01,2,kennz_02,alkohol,typ,1_urs,2_urs,3_urs,sonst_urs,urs_02,lichtverhaeltnisse,strassenzustand,01_alter_in_jahren,02_alter_in_jahren,bemerkungen,kinder,18_24,senioren
Sentruper Straße,315,sa,9/17/2016,15:15,5,,o,,,,,2,,,,,,,2,,,,21,ms,21,ms,,703,,45,,,,,,54,,,,,
Coerheide,46,sa,9/17/2016,23:20,5,,o,,,,,2,1,,,,,,1,,,,81,,21,od,,799,,49,,,,2,,82,,,,,
Wolbecker Straße,92,sa,9/17/2016,19:00,5,,m,,,,,2,,,,,,,2,,,,21,ms,21,waf,,711,,36,,,,1,,45,,,,,
Reinhold-Friedrichs-Straße,1,sa,9/17/2016,8:05,5,,m,,,,,1,,,,,,,1,,,,21,ms,,,,799,,49,,,,,,50,,Stadt,,,
Schlossplatz,Münzstraße,sa,9/17/2016,12:55,5,,m,,,,,2,,,,,,,2,,,,21,mi,21,ms,,631,,26,,,,,,20,,,,,
Burchardstraße,5,sa,9/17/2016,12:15,5,,m,,,,,2,,,,,,,2,,,,21,bi,21,ms,,592,,14,,,,,,27,,,,,
Warendorfer Straße,189,sa,9/17/2016,12:45,5,,m,,,,,2,,,,,,,1,,,1,22,wes,21,st,,711,,36,,,,,,56,,,,,
Engelenschanze,Parkhaus,sa,9/17/2016,11:30,5,,m,,,,,2,,,,,,,2,,,,21,gm,21,vec,,703,,36,,,,,,60,,,,,
Wolbecker Straße,Hohenzollernring,so,9/18/2016,22:22,5,,m,,,,,2,,,,,,,2,,,,21,ms,21,waf,,601,,13,14,,,,,32,,,,,
Weseler Straße,Kolde-Ring,so,9/18/2016,21:00,5,,z,,,,,2,,,,,,,2,,,,21,bor,21,re,,231,,14,,,,,,39,,,,,
Querstraße,24,mo,9/19/2016,15:15,5,,m,,,,,2,,,,,,,1,1,,,40,ms,21,ms,,711,,36,,,,,,41,,,,,
Düesbergweg,124,mo,9/19/2016,17:15,5,,m,,,,,2,,,,,,,2,,,,21,ms,21,st,,703,,36,,,,,,20,,,,,
Schillerstraße,55,mo,9/19/2016,13:00,5,,o,,,,,2,,,,,,,1,1,,,44,mi,21,st,,501,,14,,,,,,54,,,,,
Bispinghof,,mo,9/19/2016,11:10,5,,m,,,,,1,,,,,,,1,,,,21,st,,,,711,,36,,,,,,36,,Stadt,,,
Eisenbahnstraße,Servatiiplatz,mo,9/19/2016,10:00,5,,m,,,,,2,,,,,,,2,,,,21,waf,21,ms,,641,,26,,,,,,45,,,,,
Westhoffstraße,Parkplatz Lidl,mo,9/19/2016,13:30,5,,m,,,,,2,,,,,,,2,,,,21,ms,21,mz,,703,,36,,,,,,76,,,,,
Mariendorfer Straße,Dyckburgstraße,mo,9/19/2016,16:00,5,,,m,,,,2,,,,,,,2,,,,21,ms,21,re,,231,,14,,,,,,53,,,,,
Westfalenstraße,120,mo,9/19/2016,12:45,5,,a,,,,,2,,,,,,,1,1,,,44,row,21,ms,,711,,36,,,,,,66,,,,,
Zum Kaiserbusch,15,mo,9/19/2016,15:05,5,,m,,,,,2,,,,,,,1,1,,,44,st,21,ms,,501,,14,,,,,,29,,,,,
Hummelbrink,1,mo,9/19/2016,18:30,5,,m,,,,,2,,,,,,,1,1,,,40,fri,21,ms,,594,,14,,,,,,29,,,,,
Robert-Bosch-Straße,Einfahrt Aldi,mo,9/19/2016,17:10,5,,m,,,,,3,,,,,,,3,,,,21,ms,21,ms,,231,,14,,,,,,19,,,,,
Allensteiner Straße,58,mo,9/19/2016,1:00,5,,o,,,,,2,,,,,,,2,,,,21,nrw,21,ms,,711,,36,,,,2,,21,,,,,
Salzmannstraße,14a,mo,9/19/2016,11:15,5,,m,,,,,2,,,,,,,2,,,,25,ms,21,waf,,711,,36,,,,,,39,,,,,
Münsterstraße,111,mo,9/19/2016,15:05,5,,o,,,,,2,,,,,,,2,,,,21,waf,21,PL,,703,,36,,,,,,28,,,,,
Westfalenstraße,Merkureck,mo,9/19/2016,10:10,5,,m,,,,,2,,,,,,,2,,,,21,ms,21,ms,,601,,13,14,,,,,31,,,,,
Cheruskerring,Kanalstraße,do,9/22/2016,11:45,3,,,,,,1,1,,1,n,,,,,,,,71,,,,,799,,49,,,,,,76,,,,,
Wolbecker Straße,Auf der Laer,so,9/25/2016,15:10,2,,,,,1,,1,,,,,,1,,,,,11,ms,,,,799,,49,,,,,,25,,,,,
Westfalenstraße,66,di,9/20/2016,13:36,3,,,,,,1,2,,2,n/n,,,,,,,,71,,71,,,651,,49,,,,,,10,12,Schulweg,,,
Allensteiner Straße,118c,so,9/18/2016,12:30,5,X,,,,,,2,,,,,,,1,,,1,92,,21,ms,,703,,49,,,,,,F,,,,,
Augustastraße,27,do,8/25/2016,11:00,5,X,,,,,,2,,,,,,,1,,,1,92,,21,waf,,501,,49,,,,,,F,,,,,
Hansaring,Soester Straße,do,9/22/2016,17:20,3,,,,,,1,2,,,,,1,,1,,,,02,,21,ms,,231,,14,,,,,,19,21,,,,
Bahnhofstraße,Servatiiplatz,do,9/22/2016,13:05,5,,a,,,,,2,,,,,,1,1,,,,21,ms,11,ms,,699,,26,,,,,,44,,,,,
Schlossplatz,Münzstraße,di,9/20/2016,16:43,5,,m,,,,,2,,,,,,,2,,,,21,b,21,ms,,601,,13,14,,,,,58,,,,,
Gerhardstraße,Egbertstraße,di,9/20/2016,9:15,5,,o,,,,,2,,,,,1,,1,,,,02,,21,ms,,799,,49,,,,,,37,,,,,
Schillerstraße,46,di,9/20/2016,9:00,5,,a,,,,,2,,,,,,,1,1,,,44,srz,21,os,,501,,14,,,,,,37,,,,,
Aegidiistraße,Schützenstraße,di,9/20/2016,8:00,5,,m,,,,,2,,,,,,,1,1,,,40,waf,21,ms,,501,,14,,,,,,19,,,,,
Margaretenstraße,Von-der-Tinnen-Straße,di,9/20/2016,10:25,5,,m,,,,,2,,,,,,,2,,,,21,coe,21,st,,711,,36,,,,,,65,,,,,
Friedrich-Ebert-Straße,91,di,9/20/2016,18:30,5,,m,,,,,2,,,,,,,2,,,,21,ms,21,gt,,501,,14,,,,,,22,,,,,
Grevener Straße,61,di,9/20/2016,16:45,5,,m,,,,,2,,,,,,,2,,,,21,ms,21,ms,,703,,14,,,,,,73,,,,,
Westhoffstraße,140,di,9/20/2016,17:00,5,,m,,,,,2,,,,,,,2,,,,21,ms,21,ms,,501,,14,,,,,,49,,,,,
Hornstraße,2,di,9/20/2016,16:09,5,,o,,,,,2,,,,,,,2,,,,21,ms,21,hf,,711,,36,,,,,,40,,,,,
Weseler Straße,Bismarckallee,di,9/20/2016,18:20,5,,m,,,,,2,,,,,,,2,,,,21,waf,21,ms,,641,,26,,,,,,86,,,,,
Cheruskerring,Wienburgstraße,di,9/20/2016,8:15,5,,o,,,,,1,,,,,,,,1,,,46,PL,,,,711,,36,,,,,,52,,Stadt,,,
Steinfurter Straße,97,di,9/20/2016,18:10,5,,m,,,,,2,,,,,,,2,,,,21,m,21,hb,,601,,13,14,,,,,25,,,,,
Düesbergweg,124,mi,9/21/2016,8:55,5,,m,,,,,2,,,,,,,2,,,,21,ms,21,waf,,703,,14,,,,,,67,,,,,
Leostraße,8,mi,9/21/2016,8:00,5,,m,,,,,2,,,,,,,2,,,,21,bor,21,ms,,501,,14,,,,,,29,,,,,
Höltenweg,An den Loddenbüschen,mi,9/21/2016,9:30,5,,m,,,,,2,,,,,,1,1,,,,12,lh,21,e,,601,,13,14,,,,,42,,,,,
Pater-Kolbe-Straße,63,mi,9/21/2016,12:45,5,,m,,,,,2,,,,,,,1,1,,,40,waf,21,ms,,631,,26,,,,,,54,,,,,
Hammer Straße,Parkplatz FITX,mi,9/21/2016,17:15,5,,m,,,,,2,,,,,,,2,,,,21,ms,21,waf,,703,,37,,,,,,21,,,,,
Ludgeriplatz,11,do,8/18/2016,11:35,5,X,,,,,,2,,,,,,,2,,,,21,st,21,ms,,579,,36,,,,,,77,,,,,
Heekweg,15,sa,9/17/2016,8:30,5,X,,,,,,2,,,,,,,2,,,,21,,21,re,,703,,49,,,,,,F,,,,,
Thomas-Morus-Weg,3,sa,9/17/2016,3:00,5,X,,,,,,1,,,,,,,,,,1,92,,,,,799,,49,,,,2,,F,,Stadt,,,
Weseler Straße,70,so,9/4/2016,2:30,2,,,,,1,,2,,1,n,,,,1,,,,71,,21,CH,,799,01,49,,,,2/3,,52,?,1.10 °/oo,,,
Schlossplatz,Münzstraße,mi,9/7/2016,15:00,5,,a,,,,,2,,,,,,,1,,1,,33,st,21,ms,,651,,14,,,,,,35,,,,,
Scharnhorststraße,62,so,9/11/2016,17:40,5,,m,,,,,2,,,,,,,2,,,,21,ms,21,bor,,711,,36,,,,,,22,,,,,
Mendelstraße,Austermannstraße,so,9/11/2016,19:10,5,,m,,,,,1,,,,,,,1,,,,21,do,,,,799,,49,82,,,,1,35,,Stadt,,,
Kolde-Ring,Weseler Straße,so,9/11/2016,23:15,5,,m,,,,,2,,,,,,,2,,,,21,lh,21,ms,,252,,14,,,,2,,20,,,,,
Linnebornstiege,Wolbecker Straße,so,9/11/2016,18:10,5,,m,,,,,2,,,,,,,2,,,,21,st,21,ms,,711,,36,,,,,,31,,,,,
Von-Vincke-Straße,20,mi,9/14/2016,19:20,5,,z,,,,,2,,,,,,,2,,,,21,ms,21,ms,,321,,37,,,,,,36,,,,,
Urbanstraße,3,do,9/15/2016,9:50,5,,z,,,,,2,,,,,,,2,,,,21,mh,21,ms,,501,,14,,,,,,47,,,,,
Wolbecker Straße,220,do,9/15/2016,19:25,5,,z,,,,,1,,,,,,,1,,,,21,bf,,,,799,,49,,,,2/3,,37,,Stadt,,,
Königsberger Straße,265,fr,9/16/2016,11:35,5,,o,,,,,2,,,,,,,2,,,,21,coe,21,ms,,703,,14,,,,,,65,,,,,
Schlossplatz,Frauenstraße,sa,9/17/2016,11:52,5,,z,,,,,2,,,,,,,1,,1,,21,ms,31,ms,,301,,27,,,,,,51,,,,,
Schmittingheide,3,sa,9/17/2016,18:30,5,,z,,,,,2,,,,,,,2,,,,21,ms,21,ms,,711,,36,,,,,,34,,,,,
Friedensstraße,Diepenbrockstraße,sa,9/17/2016,16:30,5,,z,,,,,2,,,,,,,2,,,,21,ms,21,ms,,594,,14,,,,,,74,,,,,
Gartenstraße,Fürstenbergstraße,sa,9/17/2016,13:50,5,,z,,,,,2,,,,,,,2,,,,21,,21,ms,,601,,13,14,,,,,52,,,,,
Ludgeriplatz,Hafenstraße,sa,9/17/2016,19:20,5,,z,,,,,2,,,,,,,2,,,,21,os,21,ms,,231,,14,,,,1,,24,,,,,
Wilhelmstraße,55,so,9/18/2016,21:05,5,,m,,,,,2,,1,n,,,,1,,,,71,,21,ms,,681,,14,,,,2,,22,,,,,
Schmittingheide,20,mo,9/19/2016,7:50,5,,a,,,,,2,,,,,,,2,,,,21,ms,21,ms,,631,,26,,,,,,50,,,,,
Achtermannstraße,ggü. 29,mo,9/19/2016,19:00,5,,z,,,,,2,,,,,,,2,,,,21,st,21,ol,,701,,14,,,,,,41,,,,,
Hoher Heckenweg,Parkplatz Netto,mo,9/19/2016,18:00,5,,a,,,,,2,,,,,,,1,1,,,40,ms,21,re,,703,,36,,,,,,61,,,,,
Manfred-von-Richthofen-Straße,Hohenzollernring,mo,9/19/2016,10:45,5,,m,,,,,2,,,,,,,1,1,,,40,clp,21,ms,,651,,14,,,,,,59,,,,,
Osttor,Loddenweg,mi,9/21/2016,8:55,5,,a,,,,,2,,,,,,,2,,,,21,ms,21,waf,,301,,28,,,,,,53,,,,,
Friedrich-Ebert-Straße,E-Center,mi,9/21/2016,12:30,5,,m,,,,,2,,,,,,,2,,,,21,ms,21,ms,,711,,36,,,,,,48,,,,,
Albersloher Weg,Höhe Stadtwerke,mi,9/21/2016,8:25,5,,z,,,,,2,,,,,,,2,,,,21,waf,21,un,,631,,26,,,,,,28,,,,,
Wasserstraße,Parkplatz Schule,mi,9/21/2016,13:03,5,,o,,,,,2,,,,,,,2,,,,21,ms,21,ms,,703,,14,,,,,,22,,,,,
Scheibenstraße,134,mi,9/21/2016,16:25,5,,o,,,,,2,,,,,,,2,,,,21,te,21,lip,,703,,14,,,,,,34,,,,,
Weseler Straße,Höhe Brillux,mi,9/21/2016,15:10,5,,m,,,,,2,,,,,,,2,,,,21,so,21,te,,601,,13,14,,,,,44,,,,,
Hansaring,Soester Straße,mi,9/21/2016,12:15,5,,m,,,,,2,,,,,,,2,,,,21,bot,21,so,,601,,13,14,,,,,69,,,,,
Tibusstraße,Theaterparkhaus,mi,9/21/2016,13:00,5,,m,,,,,2,,,,,,,2,,,,21,ms,21,ms,,703,,14,,,,,,63,,,,,
Eisenbahnstraße,,mi,9/21/2016,8:45,5,,m,,,,,2,,,,,,,2,,,,21,nrw,21,ms,,711,,36,,,,,,25,,,,,
Hohenzollernring,Warendorfer Straße,mi,9/21/2016,10:30,5,,o,,,,,2,,,,,,,2,,,,21,ms,21,ms,,601,,13,14,,,,,33,,,,,
Magdalenenstraße,13,mi,9/21/2016,17:35,5,,o,,,,,2,1,,,,,,1,,,,81,,21,ms,,799,,49,,,,,,25,,,,,
Nevinghoff,Höhe Bushaltestelle,mi,9/21/2016,8:00,5,,m,,,,,2,,,,,,,1,,1,,21,ham,33,ms,,581,,45,,,,,,21,,,,,
Moltkestraße,34,mi,9/21/2016,18:00,5,,m,,,,,2,,,,,,,2,,,,21,bor,21,ms,,631,,26,,,,,,20,,,,,
Düesbergweg,10,mi,9/21/2016,9:00,5,,m,,,,,2,,,,,,,1,1,,,40,coe,21,ms,,711,,36,,,,,,37,,,,,
Wolbecker Straße,120,mi,9/21/2016,16:20,5,,m,,,,,2,,,,,,,2,,,,21,ms,21,ms,,501,,14,,,,,,53,,,,,
Franz-Hitze-Straße,4,mi,9/21/2016,17:30,5,,m,,,,,2,,,,,,,2,,,,21,gt,21,ms,,703,,36,,,,,,47,,,,,
Düesbergweg,Sternbusch,mi,9/21/2016,12:45,5,,m,,,,,2,,,,,,,2,,,,21,ms,21,d,,681,,14,,,,,,72,,,,,
Warendorfer Straße,Hohenzollernring,do,9/15/2016,17:25,5,,z,,,,,3,,,,,,,3,,,,21,ms,21,ms,,623,,14,,,,,,45,,,,,
Königsberger Straße,315,sa,9/17/2016,8:50,5,,z,,,,,2,,,,,,,1,1,,,44,b,21,ms,,711,,36,,,,,,63,,,,,
Warendorfer Straße,Höhe 2Rad-Hansen,di,9/20/2016,16:10,5,,m,,,,,2,,,,,,,2,,,,21,ms,21,waf,,601,,13,14,,,,,25,,,,,
Hammer Straße,B 51,mi,9/21/2016,5:40,5,,m,,,,,2,,,,,,,2,,,,21,st,21,ms,,231,,14,,,,,,35,,,,,
Warendorfer Straße,Höhe B 51,mi,9/21/2016,9:30,5,,m,,,,,2,,,,,,,2,,,,21,m,21,waf,,651,,14,,,,,,30,,,,,
York-Ring,22,mi,9/21/2016,17:15,5,,o,,,,,2,,,,,,,2,,,,21,ms,21,lh,,703,,36,,,,,,58,,,,,
Sternstraße,3,do,9/22/2016,22:45,5,,m,,,,,2,,,,,,,2,,,,21,st,21,ms,,501,,14,,,,2,,39,,,,,
Marktallee,38,do,9/22/2016,18:15,5,,m,,,,,2,,,,,,,1,,1,,33,ms,21,ms,,501,,14,,,,,,44,,,,,
Sudmühlenstraße,Dyckburgstraße,do,9/22/2016,16:55,5,,,m,,,,2,,,,,,1,1,,,,21,st,11,ms,,601,,13,14,,,,,78,,,,,
