vu_ort,vu_hoehe,tag,datum,uhrzeit,kat,flucht,t,sv,lv,anzahl_beteiligte,fg,rf,mofa,kkr,krad,pkw,lkw,kom,sonstige,1,2,alkohol,typ,1_urs,2_urs,3_urs,sonst_urs,lichtverhaeltnisse,strassenzustand,01_alter_in_jahren,kinder,18_24,senioren
Moränenstraße,1 / Parkplatz Deutsche Bank,Fr,1/8/2010,11:20,5,,,,,2,,,,,,2,,,,21,21,,591,,14,72,,0,2,24,,,
Brockmannstraße,3,Fr,1/8/2010,11:30,5,,,,,2,,,,,,1,1,,,41,21,,701,,14,72,,0,2,42,,,
Dunantstraße,31,Fr,1/8/2010,12:00,5,,,,,2,,,,,,2,,,,21,21,,501,,14,72,,0,2,18,,,
Sonnenstraße,Hörsterstraße,Fr,1/8/2010,12:15,5,,,,,2,,,,,,2,,,,21,21,,141,,13,72,,2,1/2/2016,31,,,
Hammer Straße,Brücke Trauttmansdorffstraße,Fr,1/8/2010,12:34,3,,,,1,1,,,,,,1,,,,21,,,599,,14,13,72,0,1/2/2016,32,,,
Albersloher Weg,630,Fr,1/8/2010,14:45,5,,,,,2,,,,,,2,,,,21,21,,751,,0,,86,2,1/2/2016,21,,,
Wolbecker Straße,August-Schepers-Straße,Fr,1/8/2010,14:47,3,,,,1,2,,,,,,2,,,,21,21,,501,,14,72,,2/3/2016,2,53,,,
Skagerrakstraße,Admiral-Spee-Straße,Fr,1/8/2010,14:55,5,,,,,2,,,,,,1,,,1,59,21,,122,,13,,,0,1,81,,,
Wolbecker Straße,Höhe Kanalbrücke,Fr,1/8/2010,15:05,5,,,,,2,,,,,,1,,1,,21,33,,501,,14,72,,0,1/2/2016,32,,,
Dunantstraße,Dunantstraße,Fr,1/8/2010,17:49,5,,,,,2,,,,,,2,,,,21,21,,501,,14,72,,1,2,41,,,
Angelmodder Weg,ca. 100m v.Homannstraße,Fr,1/8/2010,18:10,5,,,,,1,,,,,,1,,,,21,,,703,,36,,,0,0,19,,,
Hammer Straße,ggü. 284,Fr,1/8/2010,20:10,5,,,,,2,,,,,,2,,,,21,21,,703,,14,72,,2/3/2016,2,50,,,
Hansaring,16,Fr,1/8/2010,20:30,5,X,,,,2,,,,,,1,,,1,92,59,,303,,28,72,,1,2,56,,,
Grevener Straße,52 / Parkplatz Fressnapf,Fr,1/8/2010,15:25,5,X,,,,2,,,,,,2,,,,21,21,,703,,14,,,0,1/2/2016,F,,,
Sonnenstraße,Hörsterstraße,Fr,1/8/2010,18:55,3,X,,,1,2,,1,,,,1,,,,21,71,,681,,14,13,72,2/3/2016,2,55,,,
Friedrich-Ebert-Straße,143 / Parkplatz E-Center,Fr,1/8/2010,17:15,5,X,,,,2,,,,,,2,,,,21,21,,703,,14,,,1/3/2016,1,F,,,
Rishon-le-Zion-Ring,Einsteinstraße,Fr,1/8/2010,8:40,5,,,,,2,,,,,,2,,,,21,21,,640,,26,,,0,1,44,,,
Steinfurter Straße,York-Ring,Fr,1/8/2010,6:20,5,,,,,2,,,,,,2,,,,21,21,,251,,14,,,2/3/2016,0,36,,,
Am Berler Kamp,Höhe Schulzentrum Wolbeck,Fr,1/8/2010,13:45,5,,,,,2,,,,,,2,,,,21,21,,601,,14,72,,0,2,34,,,
Warendorfer Straße,Bereichsgrenze,Fr,1/8/2010,19:46,5,,,,,1,,,,,,1,,,,21,,,751,,0,,86,2,0,25,,,
Ewaldistraße,Wolbecker Straße,Fr,1/8/2010,19:15,5,,,,,2,,,,,,2,,,,21,21,,620,,14,72,,2/3/2016,1/2/2016,22,,,
Wolbecker Straße,Kanalstraße,Fr,1/8/2010,14:47,5,,,,,1,,,,,,1,,,,21,,,141,,13,72,,0,2,54,,,
Koldering,Staufenbergstraße,Fr,1/8/2010,12:30,5,,,,,2,,,,,,2,,,,21,21,,601,,14,72,,0,2,60,,,
Gartenstraße,6,Fr,1/8/2010,7:55,5,,,,,2,,,,,,2,,,,21,21,,601,,14,,,1,1,29,,,
Westfalenstraße,205,Fr,1/8/2010,18:50,5,X,,,,2,,,,,,2,,,,21,21,,703,,13,49,72,2/3/2016,2,F,,,
Brüderstraße,18,Sa,1/9/2010,0:36,5,,,,,2,,,,,,2,,,,21,21,,601,,14,72,,1,2,26,,,
Albersloher Weg,Höhe Zum Landsmann,Sa,1/9/2010,5:25,5,,,,,2,,,,,,2,,,,21,21,,231,,14,72,,2/3/2016,2,41,,,
Weseler Straße,Höhe Aasee,Sa,1/9/2010,6:51,5,X,,,,1,,,,,,1,,,,21,,,231,,14,,,0,1,30,,,
Schulte-Hermann-Straße,9 / Parkplatz K&K,Sa,1/9/2010,9:55,5,X,,,,2,,,,,,2,,,,21,21,,601,,14,72,,1,2,37,,,
Schillerstraße,31,Sa,1/9/2010,10:00,5,,,,,2,,,,,,1,1,,,41,21,,601,,14,72,,0,2,32,,,
Bispinghof,Zufahrt Aegidiiparkhaus,Sa,1/9/2010,10:30,5,,,,,2,,,,,,2,,,,21,21,,251,,14,72,,0,2,61,,,
Angelmodder Weg,Pirolweg,Sa,1/9/2010,10:50,3,,,,1,2,,,,,,2,,,,21,21,,711,,36,72,,0,2,42,,,
Hammer Straße,460,Sa,1/9/2010,11:40,5,,,,,2,,,,,,2,,,,21,21,,201,,14,72,,1,1/2/2016,25,,,
Veghestraße,17,Sa,1/9/2010,12:20,5,,,,,2,,,,,,1,1,,,41,21,,102,,13,72,,2/3/2016,2,26,,,
Metzer Straße,58,Sa,1/9/2010,13:35,5,,,,,2,,,,,,1,1,,,21,41,,623,,14,72,,0,2,32,,,
Raesfeldstraße,Nordstraße,Sa,1/9/2010,13:50,5,,,,,2,,,,,,2,,,,21,21,,601,,14,72,,0,1/2/2016,26,,,
Lahnstraße,33,Sa,1/9/2010,14:20,5,,,,,2,,,,,,2,,,,21,21,,231,,14,72,,0,2,19,,,
Amelsbürener Straße,Hoffmann-von-Fallersleben-Weg,Sa,1/9/2010,14:20,5,,,,,2,,,,,,2,,,,21,21,,611,,14,72,,0,2,43,,,
Universitätsstraße,Bispinghof,Sa,1/9/2010,14:30,5,,,,,1,,,,,,1,,,,21,,,703,,14,72,,2/1/2016,2,36,,,
Osthofstraße,13,Sa,1/9/2010,15:10,5,,,,,2,,,,,,2,,,,21,21,,501,,14,72,,2/3/2016,2,50,,,
Holtmannsweg,Zum Rieselfeld,Sa,1/9/2010,15:30,5,,,,,1,,,,,,1,,,,21,,,594,,14,72,,1,2,21,,,
Telgter Straße,k.h. Bereichsgrenze,Sa,1/9/2010,15:30,3,,,,2,1,,,,,,1,,,,21,,,711,,36,72,,2,2,38,,,
Auf der Woort,Deermannstraße,Sa,1/9/2010,15:35,5,,,,,2,,,,,,1,,1,,33,21,,601,,14,72,,1,2,19,,,
Sudmühlenstraße,Schifffahrter Damm,Sa,1/9/2010,16:05,4,,,,,2,,,,,,2,,,,21,21,,711,,36,72,,2/3/2016,2,44,,,
Roxeler Straße,Dingbänger Weg,Sa,1/9/2010,19:09,5,,,,,2,,,,,,2,,,,21,21,,711,,36,,,2,0,41,,,
Mauritztor,Eisenbahnstraße,Sa,1/9/2010,19:35,5,X,,,,1,,,,,,,,1,,33,,,601,,14,72,,2,2,36,,,
Engelstraße,Hafenstraße,Sa,1/9/2010,20:20,5,,,,,2,,,,,,2,,,,21,21,,231,,14,72,,2,2,22,,,
Hoher Heckenweg,Volbachweg,Sa,1/9/2010,20:40,3,,,,1,2,,,,,,2,,,,21,21,,601,,14,72,,1,1,43,,,
Warendorfer Straße,B 51,Sa,1/9/2010,16:58,5,,,,,1,,,,,,1,,,,21,,,101,,13,72,,2,1/2/2016,49,,,
Wolbecker Straße,Hansaring,So,1/10/2010,0:40,3,,,,2,2,,,,,,2,,,,21,21,,711,,36,72,,0,2,34,,,
Ludgeriplatz,Moltkestraße,So,1/10/2010,4:36,5,X,,,,1,,,,,,,,,1,92,,,601,,14,72,,0,2,29,,,
Boeselagerstraße,Mecklenbecker Straße,So,1/10/2010,8:25,5,,,,,2,,,,,,2,,,,21,21,,623,,14,72,,2,2,28,,,
Königsberger Straße,19,So,1/10/2010,11:55,4,X,,,,3,,,,,,3,,,,21,21,,231,,14,72,,0,2,49,,,
Kappenberger Damm,Geringhoffstraße,So,1/10/2010,11:55,3,,,,1,2,,1,,,,1,,,,21,71,,601,,14,72,,0,2,54,,,
Hansestraße,Meesenstiege,So,1/10/2010,13:10,5,,,,,2,,,,,,2,,,,21,21,,231,,14,72,,2/3/2016,1,46,,,
Eisenbahnstraße,11,So,1/10/2010,15:05,3,,,,1,2,,,,,,2,,,,21,21,,623,,14,72,,0,2,28,,,
Thomas-Morus-Weg,23,So,1/10/2010,16:20,5,,,,,2,,,,,,1,,,1,21,59,,640,,26,,,0,1,57,,,
Lippstädter Straße,10 / Parkhaus Cineplex,So,1/10/2010,17:15,5,X,,,,2,,,,,,2,,,,21,21,,623,,14,72,,2,2,23,,,
Aldruper Straße,"km 0,310 FR MS",So,1/10/2010,18:40,5,,,,,1,,,,,,1,,,,21,,,601,,14,72,,0,2,44,,,
Steinfurter Straße,12,So,1/10/2010,20:40,5,,,,,1,,,,,,1,,,,21,,,681,,11,72,,2/3/2016,2,38,,,
Straßburger Weg,Metzer Straße,So,1/10/2010,22:00,5,X,,,,2,,,,,,1,,,1,92,21,,601,,14,72,,2/3/2016,2,20,,,
Rudolf-Harbig-Weg,55,So,1/10/2010,23:15,5,,,,,2,,,,,,2,,,,21,21,,601,,14,72,,0,2,50,,,
Grevener Straße,Am Burloh,So,1/10/2010,17:55,5,,,,,1,,,,,,,,1,,33,,,799,,14,72,,2/3/2016,2,54,,,
Boeselagerstraße,Mecklenbecker Straße,So,1/10/2010,8:26,5,,,,,3,,,,,,3,,,,21,21,,623,,14,72,,0,2,24,,,
Am Burloh,87,So,1/10/2010,12:00,5,X,,,,1,,,,,,,1,,,41,,,799,,49,,,0,1,26,,,
Graelstraße,28,So,1/10/2010,12:05,5,,,,,2,,,,,,2,,,,21,21,,701,,14,,,0,1,23,,,
Herwarthstraße,k.v. Engelstraße,So,1/10/2010,9:40,5,,,,,2,,,,,,1,,1,,21,31,,634,,26,,,0,1,36,,,
Tilbecker Straße,Brookweg,Mo,1/11/2010,0:30,5,,,,,1,,,,,,1,,,,21,,,322,,37,72,,0,1/2/2016,39,,,
Industrieweg,Robert-Bosch-Straße,Mo,1/11/2010,5:23,3,,,,1,2,,1,,,,1,,,,21,71,,623,,14,72,,2,2,25,,,
Hülsebrockstraße,20,Mo,1/11/2010,7:55,5,,,,,2,,,,,,2,,,,21,21,,623,,14,72,,0,2,35,,,
Hülsebrockstraße,ggü. 23,Mo,1/11/2010,8:00,5,,,,,2,,,,,,1,,1,,33,21,,201,,14,,,0,1,44,,,
Breite Gasse,50,Mo,1/11/2010,11:15,5,,,,,3,,,,,,2,1,,,41,21,,601,,14,72,,0,2,47,,,
Hobbeltstraße,Höhe Diekbree,Mo,1/11/2010,12:02,4,,,,,1,,,,,,1,,,,21,,,623,,14,72,,0,2,31,,,
Bahnhofstraße,41,Mo,1/11/2010,12:20,5,,,,,2,,,,,,2,,,,21,21,,593,,14,72,,2/3/2016,2,19,,,
Hohenzollernring,Manfred-von-Richthofen-Straße,Mo,1/11/2010,12:35,5,,,,,3,,,,,,3,,,,21,21,,681,,11,72,,0,2,43,,,
Joseph-König-Straße,33,Mo,1/11/2010,13:03,5,,,,,2,,,,,,1,1,,,41,21,,711,,36,72,,0,2,45,,,
Ludgeriplatz,Schorlemer Straße,Mo,1/11/2010,15:20,5,,,,,2,,,,,,2,,,,21,21,,623,,14,,,2/3/2016,1,34,,,
Klosterbusch,8,Mo,1/11/2010,17:00,5,,,,,2,,,,,,1,1,,,41,21,,231,,14,72,,2,2,25,,,
Tilbecker Straße,Parkplatz Hallenbad,Mo,1/11/2010,17:10,5,,,,,2,,,,,,1,,1,,33,21,,601,,14,,,0,1,46,,,
Hoyastraße,2,Mo,1/11/2010,18:10,5,,,,,2,,1,,,,1,,,,71,21,,711,,36,,,2/3/2016,1,51,,,
Weseler Straße,645,Mo,1/11/2010,18:20,5,,,,,2,,,,,,2,,,,21,21,,711,,36,72,,0,2,48,,,
Warendorfer Straße,Overbergstraße,Mo,1/11/2010,18:55,5,,,,,2,,,,,,2,,,,21,21,,601,,14,72,,0,2,77,,,
Weseler Straße,645 / Parkplatz Schuhpark,Mo,1/11/2010,19:05,5,,,,,2,,,,,,2,,,,21,21,,640,,26,,,1,1,33,,,
Hammer Straße,69,Mo,1/11/2010,22:48,5,,,,,2,,,,,,2,,,,21,21,,601,,14,,,0,1,50,,,
Am Berg Fidel,7 / Parkplatz,Mo,1/11/2010,20:00,5,X,,,,2,,,,,,1,,,1,92,21,,703,,49,,,2,2,F,,,
Orleans-Ring,Apffelstaedtstraße,Mo,1/11/2010,8:50,5,X,,,,2,,,,,,1,1,,,41,21,,710,,36,,,0,2,37,,,
Dorbaumstraße,12,Di,1/12/2010,5:30,3,,,,1,2,,,,,,2,,,,21,21,,623,,14,72,,0,1/2/2016,30,,,
Am Stadtgraben,Weseler Straße,Di,1/12/2010,6:40,5,,,,,2,,,,,,2,,,,21,21,,601,,14,72,,0,2,53,,,
Hansaring,20 / Parkplatz,Di,1/12/2010,6:55,5,,,,,2,,,,,,2,,,,21,21,,620,,14,72,,2/3/2016,2,30,,,
Ewaldistraße,29,Di,1/12/2010,7:30,5,X,,,,2,,,,,,1,1,,,41,21,,711,,36,72,,2,2,27,,,
Ludgeriplatz,Hammer Straße,Di,1/12/2010,7:50,5,,,,,2,,,,,,2,,,,21,21,,601,,14,72,,1,2,38,,,
Düesbergweg,127,Di,1/12/2010,7:55,5,,,,,2,,,,,,2,,,,21,21,,620,,14,72,,0,2,53,,,
Jungeblodtplatz,Rishon-le-Zion-Ring,Di,1/12/2010,7:55,5,,,,,2,,,,,,2,,,,21,21,,620,,14,72,,2,2,42,,,
Hoher Heckenweg,Gartenstraße,Di,1/12/2010,8:35,5,,,,,2,,,,,,2,,,,21,21,,101,,13,72,,0,1/2/2016,23,,,
Eisenbahnstraße,11,Di,1/12/2010,9:30,5,,,,,2,,,,,,1,1,,,21,51,,201,,14,72,,0,2,39,,,
Warendorfer Straße,Stiftsstraße,Di,1/12/2010,10:00,5,,,,,2,,,,,,2,,,,21,21,,646,,26,,,0,1,F,,,
Friedrich-Ebert-Straße,Scheibenstraße,Di,1/12/2010,10:20,5,,,,,2,,,,,,,2,,,41,41,,423,,63,64,72,0,2,11,,,
Mecklenburger Straße,Dieckstraße,Di,1/12/2010,11:04,5,,,,,2,,,,,,2,,,,21,21,,681,,11,,,0,1,F,,,
Herdingstraße,20,Di,1/12/2010,12:00,5,X,,,,2,,,,,,1,,,1,92,21,,501,,14,72,,0,2,F,,,
Scharnhorststraße,Offenbergstraße,Di,1/12/2010,12:25,5,,,,,2,,,,,,1,,1,,21,31,,641,,26,72,,2/3/2016,2,47,,,
Yorkring,Steinfurter Straße,Di,1/12/2010,15:03,5,X,,,,2,,,,,,2,,,,21,21,,703,,36,72,,0,1/2/2016,73,,,
An den Loddenbüschen,Loddenheide,Di,1/12/2010,15:35,5,,,,,2,,,,,,2,,,,21,21,,122,,13,72,,0,2,27,,,
Bohlweg,7,Di,1/12/2010,15:35,2,,,1,,2,1,,,,,1,,,,81,21,,141,,13,72,,2,2,20,,,
Dorffeldstraße,Paul-Gerhard-Weg,Di,1/12/2010,15:45,5,,,,,2,,,,,,1,1,,,21,41,,121,,13,72,,0,2,60,,,
Augustastraße,Dahlweg,Di,1/12/2010,16:00,5,,,,,2,,,,,,2,,,,21,21,,201,,14,72,,0,2,33,,,
Am Steintor,Hiltruper Straße,Di,1/12/2010,16:10,5,,,,,1,,,,,,1,,,,21,,,751,,0,72,86,2,2,56,,,
Westfalenstraße,130,Di,1/12/2010,16:25,5,,,,,2,,,,,,2,,,,21,21,,711,,36,72,,0,2,40,,,
Hobbeltstraße,Borggreveweg,Di,1/12/2010,16:50,5,,,,,2,,,,,,2,,,,21,21,,751,,0,,86,2,1,50,,,
Havixbecker Straße,50m h. Hülshoffstraße,Di,1/12/2010,17:15,5,,,,,1,,,,,,1,,,,21,,,141,,13,72,,0,2,20,,,
Hammer Straße,B 51,Di,1/12/2010,17:25,5,,,,,2,,,,,,2,,,,21,21,,141,,13,72,,0,2,23,,,
Hammer Straße,6,Di,1/12/2010,19:00,5,,,,,2,,,,,,2,,,,21,21,,141,,13,72,,0,2,90,,,
Germania-Campus,Tiefgarage,Di,1/12/2010,19:30,5,,,,,2,,,,,,2,,,,21,21,,703,,14,72,,2,2,35,,,
Westhoffstraße,1,Di,1/12/2010,7:20,5,,,,,2,,,,,,2,,,,21,21,,623,,14,72,,1/3/2016,2,47,,,
Am Steintor,500m vor Ortseingang,Di,1/12/2010,7:10,5,X,,,,2,,,,,,,1,,1,92,41,,681,,11,,,2,2,F,,,
Korduanenstraße,28 / Parkplatz,Di,1/12/2010,9:55,5,,,,,2,,,,,,2,,,,21,21,,703,,36,,,0,2,51,,,
Sudmühlenstraße,66,Di,1/12/2010,16:20,5,X,,,,2,,,,,,,2,,,41,52,,681,,11,,,0,1/2/2016,F,,,
Haus Uhlenkotten,6,Mi,1/13/2010,1:25,5,,,,,1,,,,,,1,,,,21,,,201,,14,72,,0,2,40,,,
Hägerstraße,OT Häger,Mi,1/13/2010,5:10,5,,,,,1,,,,,,1,,,,21,,,231,,14,72,,2/3/2016,2,23,,,
Wolbecker Straße,304,Mi,1/13/2010,7:20,5,,,,,2,,,,,,2,,,,21,21,,231,,14,72,,2,2,19,,,
Münsterstraße,7,Mi,1/13/2010,7:20,5,X,,,,2,,,,,,1,,,1,92,21,,501,,14,72,,0,2,31,,,
Rigaweg,13,Mi,1/13/2010,8:10,5,,,,,2,,,,,,2,,,,21,21,,630,,26,,,1,1,50,,,
Bült,Korduanenstraße,Mi,1/13/2010,9:15,5,,,,,2,,,,,,2,,,,21,21,,681,,11,,,2/3/2016,1,54,,,
Warendorfer Straße,Danziger Freiheit,Mi,1/13/2010,9:22,5,X,,,,2,,,,,,1,1,,,41,21,,711,,36,,,1/3/2016,1,43,,,
Grafschaft,Rtg. Kap.-Damm auf DB-Brücke,Mi,1/13/2010,9:25,5,,,,,1,,,,,,1,,,,21,,,623,,14,72,,0,2,36,,,
Regina-Protmann-Straße,Wienburgstraße,Mi,1/13/2010,10:00,5,,,,,2,,,,,,1,,1,,21,33,,141,,13,,,2/3/2016,0,20,,,
Rishon-le-Zion-Ring,26,Mi,1/13/2010,10:50,5,,,,,1,,,,,,1,,,,21,,,601,,14,72,,0,2,22,,,
Andreas-Hofer-Straße,35,Mi,1/13/2010,11:15,5,,,,,2,,,,,,2,,,,21,21,,141,,13,,,0,1,57,,,
Rishon-le-Zion-Ring,26,Mi,1/13/2010,11:30,5,,,,,2,,,,,,2,,,,21,21,,141,,13,72,,2,1/2/2016,55,,,
Albachtener Straße,90,Mi,1/13/2010,11:35,5,,,,,2,,,,,,,2,,,41,41,,199,,13,72,,0,2,26,,,
Cheruskerring,Kanalstraße,Mi,1/13/2010,11:50,5,,,,,2,,,,,,2,,,,21,21,,732,,48,,,0,1,46,,,
Siemensstraße,Geister Landweg,Mi,1/13/2010,12:05,3,,,,1,1,,,,1,,,,,,2,,,623,,14,,,0,1,39,,,
Hindenburgplatz,26,Mi,1/13/2010,12:08,5,,,,,2,,,,,,2,,,,21,21,,601,,14,,,0,1,20,,,
Gartenstraße,28,Mi,1/13/2010,12:09,5,,,,,2,,,,,,1,1,,,41,21,,623,,14,72,,0,2,53,,,
Weseler Straße,291,Mi,1/13/2010,12:10,5,X,,,,1,,,,,,1,,,,21,,,231,,14,72,,2/3/2016,2,25,,,
Weseler Straße,303,Mi,1/13/2010,12:15,5,,,,,2,,,,,,2,,,,21,21,,623,,14,72,,0,2,21,,,
Weseler Straße,291,Mi,1/13/2010,12:20,5,,,,,2,,,,,,2,,,,21,21,,640,,26,,,2/3/2016,1,24,,,
Idenbrockplatz,22 / Parkplatz,Mi,1/13/2010,12:20,5,X,,,,2,,,,,,2,,,,21,21,,601,,14,72,,0,2,22,,,
Ludgeristraße,58,Mi,1/13/2010,12:30,5,,,,,2,,,,,,2,,,,21,21,,231,,14,72,,0,2,29,,,
Nottebrock,200m h. Davertstraße,Mi,1/13/2010,13:15,5,,,,,2,,,,,,1,,,1,59,21,,623,,14,72,,2,2,33,,,
Willy-Brandt-Weg,Albersloher Weg,Mi,1/13/2010,13:15,5,,,,,2,,,,,,2,,,,21,21,,269,,35,72,,2/3/2016,2,56,,,
Manfred-von-Richthofen-Straße,25,Mi,1/13/2010,13:25,5,,,,,3,,,,,,3,,,,21,21,,101,,13,72,,0,2,21,,,
Nevinghoff,kanalstraße,Mi,1/13/2010,13:30,5,,,,,2,,,,,,2,,,,21,21,,711,,36,,,2/3/2016,1,21,,,
Kanalstraße,258,Mi,1/13/2010,13:30,5,,,,,1,,,,,,1,,,,21,,,640,,26,,,1,0,22,,,
Hanseller Straße,zw. Hansell u. Voßkotten,Mi,1/13/2010,13:30,5,X,,,,2,,,,,,1,1,,,41,21,,799,,14,,,2/3/2016,1,44,,,
Hammer Straße,Königsweg,Mi,1/13/2010,14:03,5,,,,,2,,,,,,2,,,,21,21,,751,,0,,86,2,1,28,,,
Kanalstraße,258,Mi,1/13/2010,14:05,5,,,,,2,,,,,,2,,,,21,21,,711,,36,,,0,1,55,,,
An der Alten Ziegelei,An der Kleimannbrücke,Mi,1/13/2010,14:30,5,,,,,2,,,,,,1,,,1,21,59,,141,,13,,,0,1,43,,,
Hansaring,54 / Tankstellengelände,Mi,1/13/2010,15:03,4,X,,,,2,,,,,,1,1,,,45,21,,711,,36,72,,0,2,49,,,
Wersebeckmannweg,91,Mi,1/13/2010,15:20,5,,,,,2,,,,,,2,,,,21,21,,711,,36,,,0,1,70,,,
Handorfer Straße,Gildenstraße,Mi,1/13/2010,16:04,5,,,,,2,,,,,,2,,,,21,21,,701,,14,,,0,1,18,,,
Niedersachsenring,Bohlweg,Mi,1/13/2010,16:24,5,,,,,2,,,,,,2,,,,21,21,,501,,14,,,0,1,25,,,
Melchersstraße,Kanonierplatz,Mi,1/13/2010,16:40,5,,,,,2,,,,,,2,,,,21,21,,799,,14,72,,2/3/2016,2,57,,,
Gildenstraße,Handorfer Straße,Mi,1/13/2010,17:30,5,,,,,2,,,,,,2,,,,21,21,,711,,36,,,2/3/2016,1,68,,,
Gasselstiege,ggü. 21a,Mi,1/13/2010,17:35,5,,,,,2,,,,,,2,,,,21,21,,751,,0,,86,2,1,18,,,
Sonnenstraße,Hörsterstraße,Mi,1/13/2010,17:50,5,,,,,2,,,,,,2,,,,21,21,,101,,13,14,,2,1,24,,,
Cheruskerring,Kanalstraße,Mi,1/13/2010,18:15,5,,,,,2,,,,,,2,,,,21,21,,711,,36,,,0,1,53,,,
Arnheimweg,Gievenbecker Reihe,Mi,1/13/2010,19:10,5,,,,,2,,,,,,2,,,,21,21,,501,,14,,,0,1,21,,,
Hansaring,Parkplatz Post,Mi,1/13/2010,20:30,5,,,,,2,,,,,,2,,,,21,21,,702,,14,,,0,1,62,,,
Steinfurter Straße,100m h. AS Nienberge,Mi,1/13/2010,21:00,5,,,,,1,,,,,,1,,,,21,,,703,,14,,,0,1,36,,,
Weseler Straße,Buckstraße,Mi,1/13/2010,13:30,5,,,,,2,,,,,,1,1,,,41,21,,623,,14,72,,0,2,58,,,
Hägerstraße,Langenhorster Stiege,Mi,1/13/2010,17:30,5,,,,,1,,,,,,1,,,,21,,,751,,0,72,86,2,2,67,,,
Kanalstraße,Lublinring,Mi,1/13/2010,19:05,3,X,,,1,2,,,,1,,,,1,,33,1,,551,,37,,,2/3/2016,2,44,,,
Havixbecker Straße,60,Mi,1/13/2010,21:30,5,X,,,,1,,,,,,,1,,,41,,,799,,49,,,2,2,F,,,
Emdener Straße,,Mi,1/13/2010,19:00,5,X,,,,2,,,,,,1,,,1,92,21,,799,,49,,,2,1,F,,,
Kerkheideweg,Ossenkampstiege,Mi,1/13/2010,18:03,5,,,,,2,,,,,,2,,,,21,21,,601,,13,14,72,2/3/2016,2,27,,,
Hohenholter Straße,Baustellenbereich?,Do,1/14/2010,6:05,5,,,,,1,,,,,,1,,,,21,,,681,,14,,,1,1,50,,,
Meesenstiege,zw. Westf.-str u. Hünenburg,Do,1/14/2010,7:15,5,,,,,2,,,,,,2,,,,21,21,,703,,36,,,0,0,65,,,
Westfalenstraße,124 / Tankstellengelände,Do,1/14/2010,7:55,5,,,,,2,,,,,,2,,,,21,21,,623,,14,,,0,0,35,,,
Austermannstraße,Kreisverkehr,Do,1/14/2010,8:20,5,,,,,1,,,,,,1,,,,21,,,601,,14,,,0,0,57,,,
Marks-Haindorf-Stiege,5,Do,1/14/2010,12:35,5,,,,,2,,,,,,1,1,,,41,21,,703,,36,,,0,1,38,,,
Dieckstraße,79 / Parkplatz Dursty,Do,1/14/2010,13:05,5,,,,,2,,,,,,2,,,,21,21,,711,,36,72,,0,1/2/2016,26,,,
Rüschhausweg,Arnheimweg,Do,1/14/2010,14:12,5,,,,,1,,,,,,1,,,,21,,,601,,14,,,0,1,21,,,
Lützowstraße,150m vor Ortseingang Handorf,Do,1/14/2010,15:17,4,,,,,1,,,,,,1,,,,21,,,601,,14,72,,0,2,44,,,
Ewaldistraße,13,Do,1/14/2010,16:15,5,X,,,,2,,,,,,2,,,,21,21,,640,,26,,,2/3/2016,1,24,,,
Hafenstraße,30,Do,1/14/2010,16:45,5,,,,,2,,,,,,2,,,,21,21,,651,,14,,,0,1,31,,,
Hammer Straße,500m vor Düesbergweg,Do,1/14/2010,18:10,5,,,,,2,,,,,,2,,,,21,21,,703,,36,,,0,0,50,,,
Soester Straße,Hafenweg,Do,1/14/2010,17:32,5,,,,,2,,,,,,2,,,,21,21,,711,,36,72,,2/3/2016,2,24,,,
Westfalenstraße,124 / Tankstellengelände,Do,1/14/2010,17:35,5,,,,,2,,,,,,2,,,,21,21,,711,,36,,,2/3/2016,1,19,,,
Steinfurter Straße,Wilkinghege,Do,1/14/2010,13:20,5,,,,,2,,,,,,1,1,,,41,21,,711,,36,,,0,1,33,,,
Siemensstraße,Trauttmansdorffstraße,Do,1/14/2010,15:07,3,,,,1,2,,,,,,2,,,,21,21,,621,,14,,,1,1,58,,,
Friesenring,Kinderhauser Straße,Do,1/14/2010,9:15,5,,,,,2,,,,,,2,,,,21,21,,621,,14,,,0,1,27,,,
Echelmeyerstraße,1,Do,1/14/2010,12:30,3,,,,1,2,1,,,,,1,,,,81,21,,401,,64,,,0,0,21,,,
Hafenstraße,Frie-Vendt-Straße,Do,1/14/2010,10:30,5,,,,,2,,,,,,2,,,,21,21,,649,,26,,,0,1,41,,,
Gremmendorfer Weg,42,Do,1/14/2010,0:30,5,X,,,,1,,,,,,,,,1,92,,,799,,13,49,72,2/3/2016,1/2/2016,F,,,
Hansaring,38,Do,1/14/2010,15:20,5,X,,,,2,,,,,,1,1,,,41,21,,501,,14,,,0,1,57,,,
Schifffahrter Damm,506,Do,1/14/2010,22:46,5,X,,,,2,,,,,,2,,,,21,21,,799,,14,72,,2/3/2016,2,F,,,
Gartenstraße,65,Fr,1/15/2010,0:35,5,,,,,2,,,,,,2,,,,21,21,,301,,28,,,0,0,22,,,
Grafschaft,k.h. Thierstraße,Fr,1/15/2010,7:30,5,X,,,,2,,,,,,1,,,1,92,21,,703,,36,,,0,1,58,,,
Hafenweg,10,Fr,1/15/2010,7:30,5,X,,,,2,,,,,,1,,,1,92,21,,501,,14,,,2,0,44,,,
Weseler Straße,Sentmaringer Weg,Fr,1/15/2010,7:39,2,,,1,,2,,1,,,,1,,,,21,71,,681,,14,72,,2,2,39,,,
