vu_ort,vu_hoehe,tag,datum,uhrzeit,kat,flucht,t,sv,lv,anzahl_beteiligte,fg,rf,mofa,kkr,krad,pkw,lkw,kom,sonstige,1,2,alkohol,typ,1_urs,2_urs,3_urs,sonst_urs,lichtverhaeltnisse,strassenzustand,01_alter_in_jahren,kinder,18_24,senioren
Weseler Straße,316d / Parkplatz Avis,Mo,10/17/2011,9:30,5,X,,,,2,,,,,,1,1,,,51,21,,703,,14,,,,,F,,,
Aegidiistraße,20a,Mo,10/17/2011,10:05,5,,,,,2,,1,,,,1,,,,71,21,,601,,14,,,,,20,,,
An der Hansalinie,1,Mo,10/17/2011,10:05,5,X,,,,2,,,,,,1,,,1,92,21,,799,,49,,,,1,F,,,
Weseler Straße,Moltkestraße,Mo,10/17/2011,10:40,5,,,,,2,,,,,,2,,,,21,21,,623,,14,,,,,41,,,
Friedrich-Ebert-Straße,182,Mo,10/17/2011,10:43,5,,,,,2,,,,,,2,,,,21,21,,601,,14,,,,,62,,,
Hafenstraße,Graelstraße,Mo,10/17/2011,10:54,5,,,,,2,,,,,,2,,,,21,21,,303,,28,,,,,46,,,
Lindbergweg,Lütkenbecker Weg,Mo,10/17/2011,11:00,5,,,,,2,,,,,,1,1,,,45,21,,799,,14,,,,,45,,,
B 51,Weseler Straße,Mo,10/17/2011,11:15,5,,,,,2,,,,,,2,,,,21,21,,231,,14,,,,,33,,,
Borkstraße,17,Mo,10/17/2011,11:46,4,X,,,,2,,,,,,1,1,,,51,21,,501,,14,,,,,22,,,
Schuckertstraße,16,Mo,10/17/2011,12:00,5,,,,,2,,,,,,,2,,,51,51,,601,,14,,,,,47,,,
Schaumburgstraße,10,Mo,10/17/2011,12:00,5,X,,,,2,,,,,,2,,,,21,21,,703,,14,,,,,88,,,
Von-der-Tinnen-Straße,Margaretenstraße,Mo,10/17/2011,12:20,5,,,,,2,,,,,,1,1,,,51,21,,501,,14,,,,,24,,,
Burgstraße,16,Mo,10/17/2011,12:45,5,,,,,2,,,,,,1,1,,,41,21,,501,,14,,,,,47,,,
Grevener Straße,69 / Parkplatz Saturn,Mo,10/17/2011,14:15,5,,,,,2,1,,,,,1,,,,21,81,,321,,37,,,,,35,,,
Peter-Rosegger-Weg,Parkplatz,Mo,10/17/2011,14:40,5,,,,,2,,,,,,2,,,,21,21,,711,,36,,,,,38,,,
Warendorfer Straße,Pleistermühlenweg,Mo,10/17/2011,15:20,3,,,,1,2,,,,,,2,,,,21,21,,301,,28,,,,,53,,,
Schillerstraße,Querstraße,Mo,10/17/2011,15:25,5,X,,,,2,,,,,,2,,,,21,21,,711,,36,,,,,28,,,
Rektoratsweg,Eli-Marcus-Weg,Mo,10/17/2011,15:35,5,,,,,1,,,,,,1,,,,21,,,711,,36,,,,,41,,,
Ludgeriplatz,Moltkestraße,Mo,10/17/2011,15:45,5,,,,,2,,,,,,1,1,,,41,21,,252,,14,35,,,,56,,,
Weseler Straße,568,Mo,10/17/2011,16:30,5,,,,,2,,,,,,2,,,,21,21,,601,,14,,,,,34,,,
Sentruper Höhe,200m v. Kardinal-v.G.-Ring,Mo,10/17/2011,16:45,5,,,,,2,,,,,,2,,,,21,21,,711,,36,,,,,61,,,
Bremer Straße,54 / Parkplatz,Mo,10/17/2011,17:10,5,,,,,1,,,,,,1,,,,21,,,703,,14,,,,,22,,,
Dorbaumstraße,3 / Parkplatz,Mo,10/17/2011,17:40,5,X,,,,2,,,,,,2,,,,21,21,,703,,14,,,,,62,,,
Hanseller Straße,350,Mo,10/17/2011,19:35,5,,,,,1,,,,,,1,,,,21,,,751,,0,,86,2,,34,,,
Himmelreichallee,Landoisstraße,Mo,10/17/2011,20:05,3,,,,1,2,,,,1,,1,,,,21,2,,202,,18,,,2/3/2016,,18,,,
Am Max-Klemens-Kanal,"Abschnitt 7,, km 0",Mo,10/17/2011,22:00,5,,,,,1,,,,,,1,,,,21,,,751,,0,,86,2,,68,,,
Nienkamp,Höhe Fa. Hengst,Di,10/18/2011,6:20,5,,,,,2,,,,,,2,,,,21,21,,501,,14,,,2,,30,,,
Einsteinstraße,Hittorfstraße,Di,10/18/2011,7:14,2,,,1,,2,,1,,,,1,,,,71,21,,322,,28,,,2/3/2016,,46,,,
Wiener Straße,48,Di,10/18/2011,7:15,5,,,,,2,,,,,,2,,,,21,21,,711,,36,,,1,,19,,,
Scheibenstraße,50m nördl. Münstermannweg,Di,10/18/2011,7:25,5,X,,,,2,,,,,,1,,,1,92,21,,799,,49,,,,,F,,,
Hessenweg,k.h. Hessenbusch,Di,10/18/2011,7:30,5,,,,,1,,,,,,1,,,,21,,,751,,0,,86,2,,40,,,
Wolbecker Straße,Bereichsgrenze,Di,10/18/2011,7:38,5,,,,,1,,,,,,1,,,,21,,,751,,0,,86,1,,64,,,
Warendorfer Straße,Emsstraße,Di,10/18/2011,7:40,5,,,,,2,,,,,,2,,,,21,21,,201,,14,,,1,,47,,,
Kaiser-Wilhelm-Ring,17,Di,10/18/2011,7:50,5,,,,,2,,,,,,1,1,,,45,21,,651,,14,,,,,39,,,
Wilhelmstraße,21,Di,10/18/2011,8:05,5,,,,,2,,,,,,2,,,,21,21,,312,,37,,,,,44,,,
Goebenstraße,Höhe Vogel-v.-Falkenstein-Str.,Di,10/18/2011,8:30,5,X,,,,2,,,,,,1,1,,,41,21,,501,,14,,,,,26,,,
Westfalenstraße,198,Di,10/18/2011,9:10,5,,,,,2,,,,,,2,,,,21,21,,322,,37,,,,,34,,,
Alfred-Krupp-Weg,k.v. Dahlweg,Di,10/18/2011,9:35,5,,,,,2,,,,,,2,,,,21,21,,301,,37,,,,,39,,,
Warendorfer Straße,5,Di,10/18/2011,9:55,3,,,,1,2,,,,1,,1,,,,12,21,,621,,49,,,,,52,,,
Grevener Straße,325 / Parkstreifen,Di,10/18/2011,10:05,5,X,,,,2,,,,,,2,,,,21,21,,701,,36,,,,1,62,,,
Hohe Geest,Bodelschwinghstraße,Di,10/18/2011,10:40,5,,,,,2,,,,,,2,,,,21,21,,711,,36,,,,1,71,,,
Mindener Straße,12,Di,10/18/2011,11:20,5,,,,,2,,,,,,1,1,,,41,21,,711,,36,,,,1,23,,,
Fliednerstraße,19,Di,10/18/2011,11:30,5,,,,,2,,,,,,,1,,1,41,59,,711,,36,,,,1,28,,,
Westfalenstraße,Merkureck,Di,10/18/2011,12:33,5,,,,,2,,,,,,2,,,,21,21,,623,,14,,,,1,76,,,
Eisenbahnstraße,13,Di,10/18/2011,13:15,3,X,,,1,2,,,,,,1,1,,,41,21,,601,,14,,,,1,F,,,
Orleans-Ring,Apffelstaedtstraße,Di,10/18/2011,13:20,5,,,,,2,,,,1,,1,,,,21,2,,646,,21,73,,,1,33,,,
Wiedehagen,61,Di,10/18/2011,14:00,5,,,,,2,,,,,,,2,,,41,41,,711,,36,,,,1,26,,,
Coesfelder Kreuz,Rishon-Le-Zion-Ring,Di,10/18/2011,14:25,5,,,,,2,,,,,,2,,,,21,21,,231,,14,,,,1,20,,,
Hohe Geist,Parkplatz Concordia,Di,10/18/2011,14:45,5,,,,,2,,,,,,2,,,,21,21,,703,,36,,,,1,45,,,
Hammer Straße,Düesbergweg,Di,10/18/2011,15:05,5,,,,,2,,,,,,2,,,,21,21,,623,,14,,,,1,25,,,
Nottulner Landweg,Welsingheide,Di,10/18/2011,15:05,5,,,,,2,,,,,,2,,,,21,21,,211,,35,,,,1,45,,,
Hindenburgplatz,Gerichtsstraße,Di,10/18/2011,15:07,5,X,,,,1,,,,,,,,,1,92,,,122,,14,,,,,F,,,
Warendorfer Straße,Hohenzollernring,Di,10/18/2011,15:13,5,,,,,2,,,,,,2,,,,21,21,,623,,14,,,,1,23,,,
Westfalenstraße,Burgwall,Di,10/18/2011,15:20,5,,,,,2,,,,,,2,,,,21,21,,623,,14,,,,1,23,,,
Mauritztor,Eisenbahnstraße,Di,10/18/2011,16:05,5,,,,,1,,,,,,1,,,,21,,,121,,13,,,,,48,,,
Rishon-le-Zion-Ring,Orleans-Ring,Di,10/18/2011,16:10,5,,,,,3,,,,,,3,,,,21,21,,231,,14,,,,1,20,,,
Breul,25,Di,10/18/2011,16:10,5,X,,,,2,,,,,,2,,,,21,21,,501,,14,,,,,68,,,
Hüfferstraße,58,Di,10/18/2011,16:30,5,,,,,2,,,,,,1,,1,,33,21,,630,,26,,,,,47,,,
Geiststraße,4 / Parkplatz,Di,10/18/2011,17:00,5,X,,,,2,,,,,,2,,,,21,21,,703,,49,,,,,35,,,
Bremer Straße,Hamburger Straße,Di,10/18/2011,19:00,5,,,,,2,,,,,,2,,,,21,21,,601,,14,,,2,1,21,,,
Kaiser-Wilhelm-Ring,26 / Parkplatz,Di,10/18/2011,20:00,5,X,,,,2,,,,,,1,,,1,92,21,,703,,14,,,,,F,,,
Am Berler Kamp,204,Di,10/18/2011,20:30,5,X,,,,2,,,,,,1,,,1,92,21,,799,,49,,,2/3/2016,,F,,,
Ottmarsbocholter Straße,Höhe Emmerbachbrücke,Di,10/18/2011,20:40,5,,,,,1,,,,,,1,,,,21,,,751,,0,,86,2,1,54,,,
Hafenstraße,Friedrich-Ebert-Straße,Di,10/18/2011,21:00,5,X,,,,2,,,,,,1,1,,,41,21,,633,,49,,,2/3/2016,,41,,,
Theißingstraße,19 / Parkplatz,Mi,10/19/2011,7:50,5,,,,,2,,,,,,,,2,,31,31,,703,,14,,,,,35,,,
Alfred-Krupp-Weg,129,Mi,10/19/2011,8:55,5,,,,,2,,,,,,2,,,,21,21,,701,,14,,,,,37,,,
Overbergstraße,1,Mi,10/19/2011,10:00,5,,,,,2,,,,,,1,1,,,41,21,,501,,14,,,,,56,,,
Gerichtsstraße,Universitätsstraße,Mi,10/19/2011,10:15,3,,,,1,2,,1,,,,1,,,,21,71,,224,,35,,,,,52,,,
Himmelreichallee,Parkplatz Friedhof,Mi,10/19/2011,10:30,5,,,,,2,,,,,,2,,,,21,21,,703,,36,,,,,64,,,
Geiststraße,72,Mi,10/19/2011,10:35,5,,,,,2,,,,,,2,,,,21,21,,501,,14,,,,,50,,,
Dorbaumstraße,4,Mi,10/19/2011,10:50,5,,,,,2,,,,,,2,,,,21,21,,322,,37,,,,,21,,,
Korduanenstraße,Ritterstraße,Mi,10/19/2011,11:10,5,,,,,2,,,,,,1,1,,,51,21,,501,,14,,,,,38,,,
Handorfer Straße,Pröbstingstraße,Mi,10/19/2011,11:45,2,,,1,,2,,,,,,2,,,,21,21,,321,,28,82,,,,49,,,
Ludgeriplatz,im Kreis,Mi,10/19/2011,11:50,5,,,,,2,,,,,,2,,,,21,21,,630,,26,,,,,22,,,
Westhoffstraße,Erlenkamp,Mi,10/19/2011,13:20,5,,,,,2,,,,,,1,,,1,59,21,,211,,35,,,,,41,,,
Grüne Gasse,,Mi,10/19/2011,14:00,5,X,,,,2,,,,,,2,,,,21,21,,701,,49,,,,,53,,,
Von-Schonebeck-Ring,Parkplatz Edeka,Mi,10/19/2011,14:45,5,,,,,2,,,,,,2,,,,21,21,,703,,14,,,,,67,,,
Warendorfer Straße,Handorfer Straße,Mi,10/19/2011,14:50,5,,,,,2,,,,,,2,,,,21,21,,304,,28,,,,,70,,,
Everswinkeler Straße,Grenkuhlenweg,Mi,10/19/2011,14:55,4,,,,,2,,,,,,2,,,,21,21,,321,,28,,,,1,29,,,
Steinfurter Straße,50m vor Orleans-Ring,Mi,10/19/2011,15:00,5,,,,,2,,,,,,1,1,,,21,51,,761,3,14,,,,,32,,,
Alexianerweg,9,Mi,10/19/2011,15:00,5,X,,,,2,,,,,,1,,,1,92,21,,799,,49,,,,,F,,,
Rishon-le-Zion-Ring,k.v. Orleans-Ring,Mi,10/19/2011,15:25,5,,,,,2,,,,,,1,1,,,41,21,,602,,14,,,,,38,,,
Wolbecker Straße,B 51,Mi,10/19/2011,15:55,3,,,,1,2,,,,,,2,,,,21,21,,601,,14,,,,,65,,,
Auf der Horst,25,Mi,10/19/2011,16:00,5,,,,,2,,,,,,2,,,,21,21,,703,,36,,,,,53,,,
Mersmannsstiege,Daimlerweg,Mi,10/19/2011,16:05,5,,,,,2,,,,,,2,,,,21,21,,322,,37,,,,1,24,,,
York-Ring,Gasselstiege,Mi,10/19/2011,16:30,5,,,,,2,,,,,,2,,,,21,21,,601,,14,,,,,22,,,
Amelsbürener Straße,41,Mi,10/19/2011,17:40,3,,,,1,2,,1,,,,1,,,,71,21,,203,,35,,,,1,16,,,
Breul,4,Mi,10/19/2011,18:25,5,,,,,2,,,,,,2,,,,21,21,,501,,14,,,1,,26,,,
Albersloher Weg,Nieberdingstraße,Mi,10/19/2011,18:45,5,,,,,2,,,,,,2,,,,21,21,,623,,14,,,2/3/2016,1,36,,,
Hegerskamp,Höhe Lohhausbachweg,Mi,10/19/2011,19:05,5,,,,,2,,,,1,,,1,,,41,12,,711,,36,,,2/3/2016,,53,,,
Roxeler Straße,416 / Parkplatz Ratio,Mi,10/19/2011,19:30,5,,,,,2,,,,,,2,,,,21,21,,231,,14,,,1,,23,,,
Borkstraße,Geringhoffstraße,Mi,10/19/2011,19:30,5,,,,,2,,,,,,2,,,,21,21,,302,,28,,,2/3/2016,,27,,,
Bremer Straße,Wolbecker Straße,Mi,10/19/2011,19:46,5,,,,,2,,,,,,2,,,,21,21,,201,,14,,,2,,38,,,
Schuckertstraße,16,Mi,10/19/2011,21:55,5,,,,,2,,,,,,1,1,,,51,21,,701,,14,,,2,,32,,,
Eisenbahnstraße,Bushaltestelle,Do,10/20/2011,7:20,2,,,1,1,2,1,,,1,,,,,,81,2,,421,,64,,,1,,12,,,
Albersloher Weg,Höhe Party World,Do,10/20/2011,7:30,5,,,,,3,,,,,,3,,,,21,21,,630,,26,,,2,,19,,,
Dyckburgstraße,Mariendorfer Straße,Do,10/20/2011,7:45,5,,,,,2,,,,,1,1,,,,21,11,,231,,14,,,,,52,,,
Düesbergweg,42,Do,10/20/2011,8:00,5,X,,,,2,,,,,,1,,,1,92,21,,799,,49,,,,,F,,,
Hoffschultestraße,25,Do,10/20/2011,8:15,5,X,,,,2,,,,,,2,,,,21,21,,703,,36,,,,,18,,,
Wilhelm-Klemm-Straße,Domagkstraße,Do,10/20/2011,8:30,3,,,,1,2,,1,,,,1,,,,21,71,,243,,35,,,,,53,,,
Elbinger Straße,Königsbergerstraße,Do,10/20/2011,8:40,5,,,,,2,,,,,,2,,,,21,21,,501,,14,,,,,72,,,
Westfalenstraße,130 / Parkplatz Lidl,Do,10/20/2011,9:20,5,X,,,,2,,,,,,2,,,,21,21,,703,,36,,,,,80,,,
Albersloher Weg,415,Do,10/20/2011,9:30,2,,,1,1,3,,,,,,3,,,,21,21,,621,,14,,,,,51,,,
Grevener Straße,Am Burloh,Do,10/20/2011,9:55,3,X,,,1,2,,1,,,,1,,,,21,71,,241,,35,82,,,,25,,,
Bernsmeyerstiege,Parkhaus KH,Do,10/20/2011,10:35,5,X,,,,2,,,,,,2,,,,21,21,,703,,49,,,,,53,,,
Bernsmeyerstiege,Parkhaus KH,Do,10/20/2011,10:35,5,X,,,,2,,,,,,2,,,,21,21,,703,,49,,,,,53,,,
Albert-Schweitzer-Straße,33,Do,10/20/2011,10:40,5,,,,,2,,1,,,,,1,,,41,71,,711,,36,,,,,56,,,
Meesenstiege,54 / Parkplatz,Do,10/20/2011,10:45,5,X,,,,2,,,,,,1,,,1,92,21,,703,,14,,,,,F,,,
Gartenstraße,Lublinring,Do,10/20/2011,11:20,5,,,,,1,,,,,,,1,,,41,,,141,,13,14,,,,46,,,
Steinkuhle,46,Do,10/20/2011,11:30,5,X,,,,2,,,,,,2,,,,21,21,,572,,36,,,,,31,,,
Hansaring,Schillerstraße,Do,10/20/2011,12:55,5,X,,,,3,1,,,,,2,,,,81,21,,231,,14,60,,,,F,,,
Kanalstraße,15,Do,10/20/2011,13:00,5,,,,,2,,,,,,2,,,,21,21,,711,,36,,,,,67,,,
Burchardstraße,24,Do,10/20/2011,13:00,5,X,,,,2,,,,,,2,,,,21,21,,799,,14,,,,,55,,,
Friedrich-Ebert-Straße,23,Do,10/20/2011,13:05,5,X,,,,2,,,,,,2,,,,21,21,,703,,36,,,,,54,,,
Weseler Straße,Dingbängerweg,Do,10/20/2011,13:13,5,,,,,2,,,,,,2,,,,21,21,,231,,14,,,,,21,,,
Wilhelmstraße,15,Do,10/20/2011,13:25,5,,,,,2,,,,,,2,,,,21,21,,322,,37,,,,,49,,,
Echelmeyertstraße,107,Do,10/20/2011,14:01,5,,,,,2,,,,,,2,,,,21,21,,501,,14,,,,,27,,,
Grimmstraße,Studtstraße,Do,10/20/2011,14:30,5,,,,,2,,,,,,2,,,,21,21,,701,,14,,,,,66,,,
Albersloher Weg,k.v. Wiegandweg ausw.,Do,10/20/2011,15:08,5,,,,,2,,,,,,2,,,,21,21,,602,,14,,,,,84,,,
Am Stadtgraben,44,Do,10/20/2011,15:20,3,,,,1,2,,,,,,2,,,,21,21,,621,,49,,,,,32,,,
Frauenstraße,25,Do,10/20/2011,16:00,5,X,,,,2,,1,,,,,,,1,92,71,,799,,49,,,,,F,,,
Mecklenbecker Straße,252,Do,10/20/2011,16:30,5,,,,,2,,,,,,2,,,,21,21,,322,,37,,,,,25,,,
Sudmühlenstraße,Dyckburgstraße,Do,10/20/2011,16:48,3,,,,1,2,,1,,,,1,,,,21,71,,211,,35,,,,,56,,,
Normannenweg,Frankenweg,Do,10/20/2011,17:10,5,,,,,2,,1,,,,1,,,,21,71,,342,,28,,,,,19,,,
Wersebeckmannweg,81 / Parkplatz,Do,10/20/2011,17:55,5,X,,,,2,,,,,,2,,,,21,21,,703,,14,,,1,,18,,,
Albersloher Weg,450,Do,10/20/2011,18:00,5,X,,,,1,,,,,,1,,,,21,,,141,,49,,,,,35,,,
Schifffahrter Damm,315,Do,10/20/2011,18:20,5,,,,,2,,,,,,2,,,,21,21,,703,,14,,,,,20,,,
Hermannstraße,71,Do,10/20/2011,19:45,5,X,,,,2,,,,,,1,,,1,92,21,,799,,49,,,,,F,,,
Hohenzollernring,Warendorfer Straße,Do,10/20/2011,20:05,5,,,,,2,,,,,,2,,,,21,21,,711,,36,,,2,,62,,,
Aldruper Straße,400m vor BAB,Do,10/20/2011,20:30,5,,,,,1,,,,,,1,,,,21,,,751,,0,,86,2,,43,,,
Wolbecker Straße,69,Do,10/20/2011,21:00,5,X,,,,2,,,,,,1,,,1,92,21,,799,,49,,,2/3/2016,,F,,,
Warendorfer Straße,97,Do,10/20/2011,21:25,5,,,,,2,,,,,,2,,,,21,21,,231,,14,,,2,,21,,,
Rosenstraße,5,Do,10/20/2011,21:25,5,,,,,2,,,,,,2,,,,21,21,,711,,36,,,2,,43,,,
Alter Steinweg,Parkplatz Sozialgericht,Fr,10/21/2011,5:30,5,X,,,,2,,,,,,1,,,1,92,21,,703,,49,,,,,F,,,
Austermannstraße,Horstmarer Landweg,Fr,10/21/2011,6:45,5,,,,,2,,,,,,2,,,,21,21,,620,,14,,,1,,30,,,
Breul,18,Fr,10/21/2011,7:20,5,,,,,2,,,,,,2,,,,21,21,,501,,14,,,1,,21,,,
Manfred-von-Richthofen-Straße,60,Fr,10/21/2011,7:30,5,X,,,,2,,,,,,2,,,,21,21,,799,,49,,,2/3/2016,,62,,,
Weseler Straße,Am Kanonengraben,Fr,10/21/2011,7:35,5,,,,,2,,,,,,2,,,,21,21,,623,,14,,,,,34,,,
Hubertistraße,Schillerstraße,Fr,10/21/2011,7:55,5,,,,,2,,,,,,2,,,,21,21,,501,,14,,,1,,20,,,
Hermannstraße,75,Fr,10/21/2011,8:15,5,X,,,,2,,,,,,1,1,,,51,21,,799,,14,,,,,45,,,
Moränenstraße,11,Fr,10/21/2011,8:45,5,X,,,,2,,,,,,1,,,1,92,21,,799,,49,,,,,F,,,
Hindenburgplatz,Münzstraße,Fr,10/21/2011,9:00,5,,,,,2,,,,,,2,,,,21,21,,711,,36,,,,,51,,,
Merschkamp,20,Fr,10/21/2011,9:30,5,X,,,,2,,,,,,,1,,1,92,41,,799,,49,,,,,F,,,
Studtstraße,51,Fr,10/21/2011,10:00,5,,,,,2,,,,,,1,,,1,59,21,,501,,14,,,,,42,,,
Westhoffstraße,Am Burloh,Fr,10/21/2011,10:05,3,,,,1,2,,,,1,,1,,,,21,12,,303,,28,,,,,57,,,
An der Alten Ziegelei,36,Fr,10/21/2011,10:55,5,,,,,2,,,,,,2,,,,21,21,,711,,36,37,,,,34,,,
Bodelschwinghstraße,23,Fr,10/21/2011,11:05,5,,,,,2,,,,,,2,,,,21,21,,501,,14,,,,,84,,,
Moltkestraße,Moltkestraße Parkplatz,Fr,10/21/2011,12:10,5,,,,,2,,,,,,2,,,,21,21,,303,,28,,,,,61,,,
Herrenstraße,15,Fr,10/21/2011,12:13,5,X,,,,2,,,,,,2,,,,21,21,,799,,36,,,,,58,,,
Ludgeriplatz,Moltkestraße,Fr,10/21/2011,13:20,5,,,,,2,,,,,,2,,,,21,21,,231,,14,,,,,37,,,
Hammer Straße,455 / Parkplatz Toom,Fr,10/21/2011,13:30,5,,,,,2,,,,,,2,,,,21,21,,703,,36,,,,,82,,,
Gartenstraße,Stühmerweg,Fr,10/21/2011,13:48,5,,,,,2,,,,,,2,,,,21,21,,711,,36,,,,,44,,,
Hansaring,16,Fr,10/21/2011,14:15,5,,,,,2,,,,,,2,,,,21,21,,711,,36,,,,,86,,,
Piusallee,Bohlweg,Fr,10/21/2011,14:40,5,,,,,2,,1,,,,1,,,,71,21,,231,,14,,,,,58,,,
Bernsmeyerstiege,1,Fr,10/21/2011,14:45,5,X,,,,2,,,,,,1,,,1,92,21,,703,,49,,,,,F,,,
Hammer Straße,Ludgeriplatz,Fr,10/21/2011,14:50,5,,,,,2,,,,,,1,1,,,41,21,,231,,14,,,,,30,,,
Hammer Straße,B 51,Fr,10/21/2011,15:15,5,,,,,2,,,,,,1,1,,,21,51,,304,,28,,,,,62,,,
Inselbogen,73,Fr,10/21/2011,15:28,5,X,,,,1,,,,,,1,,,,21,,,141,,14,,,,,86,,,
Hammer Straße,216,Fr,10/21/2011,15:45,5,,,,,2,,,,1,,1,,,,12,21,,601,,14,,,,,54,,,
Inselbogen,7,Fr,10/21/2011,15:55,4,,,,,2,,,,,,2,,,,21,21,,211,,35,,,,,25,,,
Friesenring,11,Fr,10/21/2011,17:40,3,,,,1,2,,,,,,2,,,,21,21,,611,,49,,,,,48,,,
Schillerstraße,86,Fr,10/21/2011,17:45,5,,,,,2,,1,,,,1,,,,71,21,,681,,11,14,,,,43,,,
Catharina-Müller-Straße,Gasselstiege,Fr,10/21/2011,18:55,5,,,,,2,,,,,,2,,,,21,21,,501,,14,,,2,,51,,,
Ludgeriplatz,im Kreis,Fr,10/21/2011,19:45,5,,,,,2,,,,,,2,,,,21,21,,551,,37,,,2,,49,,,
Hammer Straße,Geiststraße,Fr,10/21/2011,20:15,5,,,,,2,,,,,,2,,,,21,21,,623,,14,,,2,,29,,,
Lippstädter Straße,Albersloher Weg,Fr,10/21/2011,20:57,5,,,,,2,,,,,,2,,,,21,21,,251,,14,,,2,,22,,,
Kinderhauser Straße,Nienkamp,Fr,10/21/2011,21:15,5,,,,,2,,,,,,2,,,,21,21,,322,,28,,,2/3/2016,,22,,,
Zur Vogelstange,2,Sa,10/22/2011,7:30,5,,,,,2,,,,,,2,,,,21,21,,594,,14,,,1,,17,,,
Offerkämpe,9a,Sa,10/22/2011,10:00,5,,,,,2,,,,,,2,,,,21,21,,799,,14,,,,,47,,,
Albersloher Weg,k.v. Hansaring,Sa,10/22/2011,10:25,5,,,,,2,,,,,,2,,,,21,21,,601,,14,,,,,24,,,
Am Berg Fidel,Parkplatz Preußen,Sa,10/22/2011,10:45,5,,,,,2,,,,,,2,,,,21,21,,703,,36,,,,,66,,,
Görlitzer Straße,56,Sa,10/22/2011,11:10,5,,,,,3,,,,,,3,,,,21,21,,141,,13,,,,,83,,,
Friedrich-Ebert-Straße,Herdingstraße,Sa,10/22/2011,11:15,5,,,,,2,,,,,,2,,,,21,21,,302,,28,,,,,25,,,
Meesenstiege,Hünenburg,Sa,10/22/2011,11:50,5,,,,,2,,,,,,2,,,,21,21,,301,,28,,,,,27,,,
Altenberger Straße,150m h. Bergwide FR Altenb.,Sa,10/22/2011,12:45,5,,,,,1,,,,,,,1,,,41,,,751,,0,,86,,,38,,,
Asche,Bült,Sa,10/22/2011,12:55,5,,,,,1,,,,,,1,,,,21,,,799,,14,,,,,63,,,
Schifffahrter Damm,69,Sa,10/22/2011,14:30,5,X,,,,2,,,,,,1,,,1,92,21,,501,,14,,,,,F,,,
Sieverdestraße,38,Sa,10/22/2011,14:55,5,,,,,2,,,,,,2,,,,25,21,,501,,14,,,,,58,,,
Waldeyerstraße,27,Sa,10/22/2011,15:00,3,,,,1,2,,1,,,,1,,,,21,71,,661,,17,,,,,75,,,
Steinfurter Straße,Lazarettstraße,Sa,10/22/2011,16:00,3,X,,,1,2,1,,,,,1,,,,21,81,,241,,40,,,,,F,,,
Friedrich-Ebert-Straße,137,Sa,10/22/2011,16:15,5,,,,,3,,,,,,3,,,,21,21,,623,,14,,,,,21,,,
Weseler Straße,Moltkestraße,Sa,10/22/2011,16:45,5,,,,,2,,,,,,2,,,,21,21,,623,,14,,,,,19,,,
Inselbogen,Kappenberger Damm,Sa,10/22/2011,17:01,5,,,,,2,,,,1,,1,,,,21,2,,211,,35,,,,,30,,,
Westfalenstraße,Höhe Vennheideweg,Sa,10/22/2011,17:35,5,X,,,,2,,,,,,2,,,,25,21,,633,,14,,,,,F,,,
Gerichtsstraße,k.v. Hittorfstraße,Sa,10/22/2011,18:28,5,,,,,2,,,,,,2,,,,21,21,,601,,14,,,2/3/2016,,18,,,
Studtstraße,Hedwigstraße,Sa,10/22/2011,19:15,5,,,,,2,,,,,,2,,,,21,21,,594,,14,,,2,,55,,,
Wolbecker Straße,Damaschkeweg,Sa,10/22/2011,19:27,4,,,,,2,,,,,,2,,,,21,21,,231,,35,,,2/3/2016,,18,,,
Am Kreuztor,3,Sa,10/22/2011,20:00,5,,,,,2,,,,,,2,,,,21,21,,711,,36,,,2/3/2016,,49,,,
Westfalenstraße,128,Sa,10/22/2011,20:30,5,,,,,2,,,,,,2,,,,21,21,,201,,14,,,2/3/2016,,55,,,
Marktallee,Moränenstraße,So,10/23/2011,14:22,5,,,,,1,,,,,,1,,,,21,,,711,,36,,,,,39,,,
Weseler Straße,Geiststraße,So,10/23/2011,16:10,5,,,,,2,,,,,1,1,,,,11,21,,623,,49,,,,,29,,,
Hindenburgplatz,ggü. Überwasserstraße,So,10/23/2011,17:50,5,,,,,2,,,,,,2,,,,21,21,,623,,14,,,,,21,,,
Boeselagerstraße,75 / Parkhaus,So,10/23/2011,18:01,5,,,,,2,,,,,,2,,,,21,21,,703,,36,,,,,?,,,
Gartenstraße,Lublinring,So,10/23/2011,19:45,5,,,,,2,,,,,,2,,,,21,21,,251,,14,,,2,,33,,,
Albersloher Weg,14,So,10/23/2011,21:00,5,,,,,2,,,,,,2,,,,21,21,,201,,14,,,2,,60,,,
Bremer Straße,14,So,10/23/2011,23:45,5,,,,,2,,,,,,2,,,,21,21,,501,,14,,,2/3/2016,,20,,,
Grevener Straße,163 / Bushaltestelle,So,10/23/2011,0:00,5,X,,,,1,,,,,,,,,1,92,,,799,,49,,,,,F,,,
Mauritzstraße,19,Mo,10/24/2011,7:06,5,,,,,2,,,,,,1,1,,,41,21,,501,,14,,,1,,37,,,
Kolde-Ring,Scharnhorststraße,Mo,10/24/2011,8:20,4,,,,,2,,,,,,2,,,,21,21,,281,,31,,,,,50,,,
Albert-Schweitzer-Straße,Parkhaus UKM,Mo,10/24/2011,8:25,5,,,,,2,,,,,,2,,,,21,21,,703,,36,,,,,53,,,
