vu_ort,vu_hoehe,tag,datum,uhrzeit,kat,flucht,t,sv,lv,anzahl_beteiligte,fg,rf,mofa,kkr,krad,pkw,lkw,kom,sonstige,1,2,alkohol,typ,1_urs,2_urs,3_urs,sonst_urs,lichtverhaeltnisse,strassenzustand,01_alter_in_jahren,kinder,18_24,senioren
Augustastraße,32,Di,3/10/2009,9:50,5,,,,,2,,,,,,2,,,,21,21,,711,,36,,,0,1,,,,
Moltkestraße,Hermannstraße,Di,3/10/2009,19:45,5,,,,,2,,,,,,2,,,,21,21,,623,,14,,,1,1,,,1,
Warendorfer Straße,Skagerrakstraße,Di,3/10/2009,16:35,3,,,,1,2,,,,,,2,,,,21,21,,321,,31,,,0,1,,,1,
Georgskommende,Parkhaus,Di,3/10/2009,17:50,5,,,,,2,,,,,,2,,,,21,21,,703,,14,,,2/3/2016,0,,,,
Albersloher Weg,Haltestelle Erbdrostenweg,Di,3/10/2009,8:25,5,,,,,2,,,,,,1,1,,,41,21,,630,,26,,,0,0,,,,
Hammer Straße,87,Di,3/10/2009,9:25,5,,,,,2,,,,,,2,,,,21,21,,711,,36,,,0,1,,,,
Südstraße,Stadthaus,Di,3/10/2009,13:00,5,,,,,2,,,,,,2,,,,21,21,,701,,14,,,0,1,,,,
Berliner Platz,Taxenstand,Di,3/10/2009,21:00,5,,,,,2,,,,,,2,,,,21,21,,711,,36,,,2/3/2016,1,,,,
Friedrich-Ebert-Straße,131,Di,3/10/2009,17:20,5,,,,,2,,,,,,2,,,,21,21,,601,,14,,,0,1,,,1,
Windthorststraße,32,Di,3/10/2009,10:15,5,,,,,2,,,,,,,2,,,41,41,,581,,45,,,0,1,,,,
Weseler Straße,593,Di,3/10/2009,8:15,5,,,,,2,,,,,,2,,,,21,21,,601,,14,,,0,1,,,,
Wilhelmstraße,Hindenburgplatz,Di,3/10/2009,13:53,5,,,,,2,,,,,,2,,,,21,21,,623,,14,,,0,1,,,,
Wolbecker Straße,Bremer Platz,Di,3/10/2009,15:10,5,,,,,2,,,,,,2,,,,21,21,,122,,13,,,0,1,,,,
Wilhelmstraße,Hindenburgplatz,Di,3/10/2009,13:52,5,,,,,2,,,,,,2,,,,21,21,,623,,14,,,0,1,,,1,
Grevener Straße,440,Di,3/10/2009,11:30,5,,,,,2,,,,,,1,1,,,41,21,,501,,14,,,0,1,,,,1
Schifffahrter Damm,Höhe Westf. Tankstelle,Di,3/10/2009,13:20,5,,,,,2,,,,,,2,,,,21,21,,303,,37,,,0,1,,,1,
Von-Esmarch-Straße,81,Di,3/10/2009,16:55,5,,,,,2,,,,,,2,,,,21,21,,601,,14,,,0,1,,,1,
Königsberger Straße,Schifffahrter Damm,Di,3/10/2009,11:45,5,,,,,2,,,,,,2,,,,21,21,,703,,36,,,0,1,,,,
Warendorfer Straße,Overbergstraße,Di,3/10/2009,14:50,5,,,,,2,,,,,,2,,,,21,21,,303,,28,,,0,1,,,1,
Kanalstraße,Maximilianstraße,Di,3/10/2009,12:06,4,,,,,2,,,,,,2,,,,21,21,,301,,31,,,0,1,,,1,
Weseler Straße,Park&Ride Parkplatz,Di,3/10/2009,15:00,5,X,,,,2,,,,,,1,,,1,92,21,,703,,49,,,0,1,,,,
Lippstädter Straße,Parkhaus Cineplex,Di,3/10/2009,19:30,5,X,,,,2,,,,,,1,,,1,92,21,,703,,49,,,0,0,,,,
Trauttmansdorffstraße,Hammer Straße,Di,3/10/2009,14:43,5,,,,,2,,,,,,1,1,,,41,21,,322,,28,,,0,1,,,,
Andreas-Hofer-Straße,35,Di,3/10/2009,7:35,3,,,,2,2,1,1,,,,,,,,71,81,,671,,42,,,1/3/2016,0,,,,
Blücherstraße,12,Di,3/10/2009,8:40,5,,,,,2,,,,,,2,,,,21,21,,701,,14,,,0,1,,,,1
Boeselagerstraße,Reinhold-Friedrichs-Straße,Di,3/10/2009,7:50,5,,,,,2,,,,,,1,1,,,41,21,,501,,14,,,0,1,,,,
Schifffahrter Damm,"L587/Abschnitt 5/km1,05",Di,3/10/2009,8:50,5,,,,,1,,,,,,,1,,,45,,,141,,13,,,0,1,,,,
Wiener Straße,52 / Parkplatz,Di,3/10/2009,12:30,5,X,,,,2,,,,,,1,,,1,92,21,,703,,49,,,2,0,,,,
Stettiner Straße,Greifswaldweg,Di,3/10/2009,19:25,3,X,,,1,2,,1,,,,1,,,,21,71,,211,,35,,,2,1,,1,,
Haugenkamp,8,Di,3/10/2009,20:00,5,X,,,,2,,,,,,1,,,1,92,21,,799,,49,,,0,0,,,,
Hansaring,Parkplatz Rewe,Mo,3/9/2009,13:35,5,X,,,,2,,,,,,1,,,1,92,21,,703,,49,,,0,0,,,,
Nevinghoff,Parkplatz Fachhochschule,Mo,3/9/2009,7:10,5,,,,,2,,,,,,2,,,,21,21,,703,,36,,,2,1,,,,
Engelstraße,Parkhaus,Mo,3/9/2009,17:50,5,,,,,2,,,,,,2,,,,21,21,,703,,14,,,0,0,,,,
Hafenstraße,Frie-Vendt-Straße,Mo,3/9/2009,7:35,5,,,,,2,,,,,,2,,,,21,21,,231,,14,,,0,1,,,,
Kanalstraße,Lublinring,Mo,3/9/2009,13:10,5,,,,,4,,,,,,4,,,,21,21,,612,,14,,,0,1,,,,1
Klosterstraße,24,Mo,3/9/2009,20:00,5,,,,,2,,,,,,2,,,,21,21,,572,,36,,,2/3/2016,1,,,,
Friesenring,Kinderhauser Straße,Mo,3/9/2009,17:20,5,,,,,2,,,,,,2,,,,21,21,,623,,14,,,0,1,,,,
B 51,Weseler Straße,Mo,3/9/2009,6:50,5,,,,,2,,,,,,2,,,,21,21,,231,,14,,,1,1,,,,
Friedrich-Ebert-Straße,Scheibenstraße,Mo,3/9/2009,20:40,5,,,,,2,,,,,,2,,,,21,21,,202,,35,,,2/3/2016,1,,,,
Weseler Straße,265,Mo,3/9/2009,16:20,5,,,,,2,,,,,,2,,,,21,21,,601,,14,,,0,0,,,1,
Grevener Straße,York-Ring,Mo,3/9/2009,8:10,2,,,1,1,2,,,,,,2,,,,21,21,,211,,35,,,0,1,,,,
Frauenstraße,3,Mo,3/9/2009,7:00,5,X,,,,2,,1,,,,,,,1,92,71,,799,,49,,,0,1,,,,
Hindenburgplatz,Parkplatz,Mo,3/9/2009,11:50,5,X,,,,1,,,,,,1,,,,21,,,711,,36,,,0,1,,,,
Düesbergweg,10,Mo,3/9/2009,8:30,5,X,,,,2,,,,,,1,1,,,21,41,,799,,49,,,0,1,,,,
Hölderlinweg,33,Mo,3/9/2009,12:30,5,X,,,,2,,,,,,1,,,1,92,21,,799,,49,,,0,1,,,,
Höltenweg,115,Mo,3/9/2009,13:05,5,X,,,,2,,,,,,2,,,,21,21,,711,,36,,,0,1,,,,
Eifelstraße,45,Mo,3/9/2009,15:50,5,,,,,2,,,,,,2,,,,21,21,,501,,14,,,0,1,,,,
Trauttmansdorffstraße,Kanalbrücke,Mo,3/9/2009,6:20,5,,,,,1,,,,,,1,,,,21,,,141,,13,,,2/3/2016,1/2/2016,,,,
Friedrich-Ebert-Straße,135,Mo,3/9/2009,18:00,6,,,,,2,,,,,1,1,,,,21,11,2,251,,35,,,1,1,,,1,
Am Max-Klemens-Kanal,30m vor Im Brook Rtg. MS,Mo,3/9/2009,14:40,5,,,,,2,,,,,,1,,,1,59,21,,681,,14,,,0,1,,,,
Friesenring,Grevener Straße,So,3/8/2009,12:30,3,X,,,1,2,,,,,,2,,,,21,21,,601,,14,,,0,1,,,,
An den Mühlen,18,So,3/8/2009,16:40,5,X,,,,2,,,,,,1,,,1,92,21,,799,,49,,,0,0,,,,
Mauritztor,vor Eisenbahnstraße,So,3/8/2009,2:55,5,,,,,2,,,,,,2,,,,21,21,,640,,26,,,2/3/2016,0,,,,
Hammer Straße,266,So,3/8/2009,9:50,5,,,,,2,,,,,,2,,,,21,21,,630,,26,,,0,1,,,,1
Berliner Platz,35,So,3/8/2009,13:55,5,,,,,2,,,,,,2,,,,21,21,,572,,36,,,0,1,,,1,
Kappenberger Damm,Sudetenweg,So,3/8/2009,13:00,5,,,,,2,,,,,,2,,,,21,21,,322,,28,,,0,1,,,2,
Hülsebrockstraße,53,So,3/8/2009,12:00,5,X,,,,2,,,,,,2,,,,21,21,,799,,49,,,0,0,,,,
Brandhoveweg,58,So,3/8/2009,16:00,5,X,,,,2,,,,,,1,,,1,92,21,,701,,49,,,0,0,,,,
Warendorfer Straße,Haltestelle Mauritz,Sa,3/7/2009,17:30,5,,,,,2,,,,,,2,,,,21,21,,601,,14,,,0,0,,,1,
Haus Uhlenkotten,Parkplatz Finke,Sa,3/7/2009,10:50,5,,,,,2,,,,,,2,,,,21,21,,703,,14,,,0,0,,,,
Weseler Straße,Parkplatz Mc Donalds,Sa,3/7/2009,22:30,5,,,,,2,,,,,,2,,,,21,21,,703,,36,,,2/3/2016,0,,,2,
Schmeddingstraße,30,Sa,3/7/2009,14:35,5,,,,,2,,,,,,2,,,,21,21,,701,,36,,,0,0,,,,
Lazarettstraße,23,Sa,3/7/2009,13:50,5,,,,,2,,,,,,2,,,,21,21,,701,,14,,,0,0,,,1,
Catharina-Müller-Straße,2,Sa,3/7/2009,18:00,5,,,,,2,,,,,,2,,,,21,21,,703,,36,,,0,0,,,1,
Buddenstraße,3,Sa,3/7/2009,13:05,5,,,,,2,,,,,,,2,,,41,41,,502,,14,,,0,0,,,,
Herdestraße,44b,Sa,3/7/2009,15:45,5,,,,,2,,,,,,2,,,,21,21,,322,,37,,,0,0,,,,1
Ossenkampstiege,111,Sa,3/7/2009,8:25,5,,,,,2,,,,,,2,,,,21,21,,681,,14,,,0,0,,,1,
Westfalenstraße,Merkureck,Sa,3/7/2009,9:15,5,,,,,2,,,,,,2,,,,21,21,,623,,14,,,0,1,,,,
Hohenzollernring,36,Sa,3/7/2009,15:45,5,,,,,2,,,,,,2,,,,21,21,,601,,14,,,0,0,,,,
Hindenburgplatz,Parkplatz,Sa,3/7/2009,12:40,5,,,,,2,,,,,,2,,,,21,21,,703,,36,,,0,0,,,,
Tibusstraße,Parkhaus Theater,Sa,3/7/2009,11:55,5,,,,,2,,,,,,2,,,,21,21,,703,,36,,,0,0,,,,
Hoher Heckenweg,186,Sa,3/7/2009,10:00,5,,,,,2,,,,,,2,,,,21,21,,551,,37,,,0,0,,,,
Wolbecker Straße,Kaldenhofer Weg,Sa,3/7/2009,13:10,5,,,,,2,,,,,,2,,,,21,21,,601,,14,,,0,0,,,,1
Marktallee,88,Sa,3/7/2009,17:00,6,X,,,,2,,,,,,2,,,,21,21,,703,1,14,,,0,0,,,1,
Friedensstraße,23,Sa,3/7/2009,9:00,5,X,,,,2,,,,,,1,,,1,92,21,,799,,49,,,0,0,,,,
Hohenzollernring,3,Sa,3/7/2009,23:50,2,,,1,,2,,1,,,,1,,,,71,21,,141,1,49,,,2/3/2016,0,,,1,
Am Kalvarienberg,10,Sa,3/7/2009,12:05,5,,,,,2,,,,,,2,,,,21,21,,714,,36,,,0,0,,,,
Mauritztor,Winkelstraße,Sa,3/7/2009,16:00,3,X,,,1,2,,1,,,,1,,,,21,71,,341,,28,,,0,1,,,,
Am Stadtgraben,vor dem Landgericht,Fr,3/6/2009,12:04,5,X,,,,2,,,,,,2,,,,21,21,,631,,26,,89,0,1,,,,
Hammer Straße,89,Fr,3/6/2009,14:50,5,,,,,2,,,,,,2,,,,21,21,,701,,36,,,0,1,,,,1
Geiststraße,31a,Fr,3/6/2009,12:15,5,,,,,2,,,,,,2,,,,21,21,,701,,36,,,0,1,,,,
Melchersstraße,50m vor Finkenstraße,Fr,3/6/2009,9:35,5,,,,,2,,,,,,2,,,,21,21,,711,,36,,,0,1,,,1,
B 51,Albersloher Weg,Fr,3/6/2009,14:20,5,,,,,2,,,,,,2,,,,21,21,,601,,14,,,0,1,,,,
Theodor-Scheiwe-Straße,Parkplatz Praktiker,Fr,3/6/2009,18:30,5,,,,,2,,,,,,2,,,,21,21,,703,,36,,,2/3/2016,1,,,,
Von-Holte-Straße,145,Fr,3/6/2009,10:05,5,,,,,2,,,,,,2,,,,21,21,,652,,18,,,0,1,,,1,1
Neutor,Wilhelmstraße,Fr,3/6/2009,18:20,5,,,,,2,,1,,,,1,,,,21,71,,343,,49,,,1/3/2016,1,,,,
Orleans-Ring,120m vor Wilhelmstraße,Fr,3/6/2009,13:00,3,X,,,1,3,,,,,,2,,,1,21,21,,612,,14,,,0,1,,,,
Hansaring,Dortmunder Straße,Fr,3/6/2009,8:00,5,X,,,,2,,,,,,1,1,,,45,21,,501,,14,,,0,1,,,,
Rüschhausweg,200m vor Waltruper Weg,Fr,3/6/2009,13:20,5,,,,,1,,,,,,,1,,,51,,,141,,13,14,,0,1,,,,
Nevinghoff,20,Fr,3/6/2009,19:25,5,,,,,1,,,,,,1,,,,21,,,720,,36,,,2/3/2016,1,,,,
Leostraße,Frie-Vendt-Straße,Fr,3/6/2009,17:10,5,,,,,2,,,,,,2,,,,21,21,,501,,14,,,2/3/2016,1,,,,
Orleans-Ring,Steinfurter Straße,Fr,3/6/2009,12:05,5,,,,,2,,,,,,1,,1,,21,33,,623,,14,,,0,1,,,,
Weseler Straße,Moltkestraße,Fr,3/6/2009,19:55,5,,,,,2,,,,,,2,,,,21,21,,623,,14,,,2/3/2016,1,,,,
Kappenberger Damm,Geringhoffstraße,Fr,3/6/2009,19:35,5,,,,,2,,,,,,2,,,,21,21,,623,,14,,,2/3/2016,1,,,2,
Inselbogen,Weseler Straße,Fr,3/6/2009,9:20,5,,,,,2,,,,,,1,1,,,41,21,,231,,14,,,0,1,,,,
Von-Esmarch-Straße,Hautklinik,Fr,3/6/2009,18:15,5,,,,,2,,,,,,2,,,,21,21,,601,,14,,,2/3/2016,1,,,,
Catharina-Müller-Straße,Zufahrt Vitalcenter,Fr,3/6/2009,16:35,5,,,,,2,,,,,,2,,,,21,21,,303,,37,,,0,1,,,,
Gertrudenstraße,42,Fr,3/6/2009,16:40,5,,,,,2,,,,,,2,,,,21,21,,322,,37,,,0,1,,,1,
Bremer Platz,Schillerstraße,Fr,3/6/2009,18:50,5,,,,,2,,,,,,2,,,,21,21,,651,,14,,,2/3/2016,1,,,1,
Meesenstiege,Bainingstraße,Fr,3/6/2009,18:55,5,,,,,2,,,,,,2,,,,21,21,,231,,14,,,2/3/2016,1,,,,
Theodor-Heuss-Straße,6,Fr,3/6/2009,17:10,5,,,,,2,,,,,,2,,,,21,21,,703,,36,,,0,1,,,1,
Trauttmansdorffstraße,Loddenheide,Fr,3/6/2009,8:10,5,,,,,2,,,,,,2,,,,21,21,,623,,14,,,0,1,,,,
Steinfurter Straße,99,Fr,3/6/2009,14:15,5,,,,,2,,,,,,1,1,,,21,41,,612,,14,,,0,1,,,1,
Steinfurter Straße,Abzweig Nienberge,Fr,3/6/2009,9:30,5,,,,,2,,,,,,1,1,,,41,21,,251,,14,,,0,1,,,,
Kanalstraße,Parkplatz an der Aa,Fr,3/6/2009,15:00,5,X,,,,2,,,,,,1,,,1,92,21,,703,,49,,,0,1,,,,
Ludgeriplatz,Hammer Straße,Fr,3/6/2009,7:56,5,X,,,,2,,,,,,1,1,,,21,41,,303,,28,,,0,1,,,,
Am Tinnenbusch,29,Fr,3/6/2009,7:30,5,X,,,,1,,,,,,,,,1,92,,,799,,49,,,0,1,,,,
Hohenzollernring,Lortzingstraße,Fr,3/6/2009,7:30,3,,,,2,2,,,,,,2,,,,21,21,,621,,14,,,0,1,,,1,
Steinfurter Straße,Abzweig Nienberge,Fr,3/6/2009,15:33,4,,,,,2,,,,,,1,,,1,59,21,,301,,31,,,0,1,,,1,
Hensenstraße,Dieckmannstraße,Fr,3/6/2009,20:08,4,,,,,2,,,,,,2,,,,21,21,,211,,35,,,2/3/2016,1,,,,
Antoniuskirchplatz,,Fr,3/6/2009,14:00,5,X,,,,2,,,,,,1,,,1,92,21,,799,,49,,,0,1,,,,
Weseler Straße,Goebenstraße,Fr,3/6/2009,19:18,5,,,,,2,,1,,,,1,,,,21,71,,244,,35,,,2/3/2016,1,,,1,
Meesenstiege,Hünenburg,Fr,3/6/2009,6:25,5,,,,,2,,,,,,2,,,,21,21,,303,,28,,,2/3/2016,1,,,1,
Breul,ggü. 32,Fr,3/6/2009,12:23,5,,,,,2,,,,,,2,,,,21,21,,501,,14,,,0,0,,,,
Loerstraße,Parkhaus Karstadt,Fr,3/6/2009,13:00,5,X,,,,2,,,,,,1,,,1,92,21,,703,,49,,,0,0,,,,
Hammer Straße,151/ Parkplatz Lidl,Fr,3/6/2009,11:30,5,X,,,,2,,,,,,2,,,,21,21,,703,,36,,,0,1,,,,
Kardinalstraße,24,Do,3/5/2009,8:30,5,X,,,,2,,,,,,2,,,,21,21,,799,,49,,,0,1,,,,
Grevener Straße,89,Do,3/5/2009,17:30,5,,,,,2,,,,,,1,1,,,21,41,,211,,35,,,0,1,,,,
Lublinring,Gartenstraße,Do,3/5/2009,12:50,5,,,,,3,,,,,,2,,,1,59,21,,640,,26,,,0,0,,,,
Kristiansandstraße,19,Do,3/5/2009,22:15,5,X,,,,2,,,,,,1,,,1,92,21,,501,,49,,,2,0,,,,
Bodelschwinghstraße,5,Do,3/5/2009,9:50,5,,,,,2,,,,,,2,,,,21,21,,701,,14,,,0,0,,,,
Glasuritstraße,Marktallee,Do,3/5/2009,10:30,5,,,,,1,,,,,,1,,,,21,,,711,,36,,,0,0,,,,
Albersloher Weg,194,Do,3/5/2009,8:10,5,,,,,2,,,,,,1,1,,,41,21,,631,,26,,,0,0,,,,
Bernsmeyerstiege,,Do,3/5/2009,10:15,5,,,,,2,,,,,,1,1,,,41,21,,601,,14,,,0,0,,,1,1
Hammer Straße,Umgehungsstraße,Do,3/5/2009,16:46,5,,,,,2,,,,,,2,,,,21,21,,623,,14,,,0,0,,,,
Hammer Straße,Münstermannweg,Do,3/5/2009,9:20,5,,,,,2,,,,,,2,,,,21,21,,601,,14,,,0,0,,,,
Juffernkamp,43,Do,3/5/2009,21:15,5,X,,,,2,,,,,,2,,,,21,21,,711,,36,,,2/3/2016,1,,,,
Kaiser-Wilhelm-Ring,Burchardstraße,Do,3/5/2009,12:50,3,,,,2,3,,,,,,3,,,,21,21,,611,,14,,,0,0,,,,
Weseler Straße,Sperlichstraße,Do,3/5/2009,13:00,3,,,,1,2,,,,,,2,,,,21,21,,621,,14,,,0,0,,,2,
Hohenzollernring,Sternstraße,Do,3/5/2009,20:30,5,,,,,2,,,,,,2,,,,21,21,,211,,35,,,2,0,,,1,
Glasuritstraße,Marktallee,Do,3/5/2009,10:30,5,,,,,1,,,,,,1,,,,21,,,711,,36,,,0,0,,,,
Schifffahrter Damm,"km 0,100",Mi,3/4/2009,2:30,4,,,,,1,,,,,,1,,,,21,,,761,3,49,,,2,0,,,,
Weseler Straße,"km 2,0",Mi,3/4/2009,19:30,5,,,,,1,,,,,,1,,,,21,,,751,,,,86,2,0,,,,
Studtstraße,33,Mi,3/4/2009,22:10,5,,,,,2,,,,,,2,,,,21,21,,501,,14,,,2/3/2016,0,,,,
Weseler Straße,352,Mi,3/4/2009,16:38,5,,,,,2,,,,,,2,,,,21,21,,612,,14,,,0,1,,,2,
Bösenseller Straße,200m hinter Tilbecker Str.,Mi,3/4/2009,22:15,5,,,,,1,,,,,,1,,,,21,,,751,,,,86,2,0,,,,
Wersebeckmannweg,100m östl. Dyckburgstraße,Mi,3/4/2009,7:55,5,,,,,1,,,,,,1,,,,21,,,751,,,,86,1,0,,,,
Ruschheide,15,Mi,3/4/2009,12:30,5,,,,,2,,,,,,2,,,,21,21,,711,,36,37,,0,0,,,,1
Dieckmannstraße,Parkplatz,Mi,3/4/2009,15:55,5,,,,,2,,,,,,2,,,,21,21,,703,,36,,,0,0,,,,
Theodor-Scheiwe-Straße,Parkplatz Praktiker,Mi,3/4/2009,12:05,5,,,,,2,,,,,,2,,,,21,21,,703,,14,,,0,0,,,,
Kanalstraße,Bröderichweg,Mi,3/4/2009,13:15,4,,,,,2,,,,,,2,,,,21,21,,211,,35,,,0,0,,,2,
Sebastiankirchweg,Parkplatz,Mi,3/4/2009,11:20,5,,,,,2,,,,,,2,,,,21,21,,703,,14,,,0,0,,,,
Gleiwitzer Straße,Coerheide,Mi,3/4/2009,5:45,5,,,,,2,,,,,,1,1,,,41,21,,711,,36,,,2/3/2016,1,,,,
Ludgeriplatz,Ludgeristraße,Mi,3/4/2009,15:10,5,,,,,2,,,,,,1,,1,,33,21,,231,,14,,,0,0,,,,
An der Kleimannbrücke,5,Mi,3/4/2009,16:10,5,,,,,2,,,,,,2,,,,21,21,,302,,37,,,0,0,,,,
Kappenberger Damm,Grafschaft,Mi,3/4/2009,17:20,5,,,,,2,,,,,,2,,,,21,21,,201,,14,,,0,1,,,,
Hüfferstraße,Himmelreichallee,Mi,3/4/2009,14:19,3,,,,1,2,,1,,,,,,1,,71,33,,631,,26,,,0,0,,,,
Wersebeckmannweg,Parkplatz Gymnasium,Mi,3/4/2009,10:30,5,X,,,,2,,,,,,1,,,1,92,21,,703,,49,,,0,0,,,,
Am Roggenkamp,Rubensstraße,Mi,3/4/2009,6:05,3,,,,1,2,,1,,,,1,,,,21,71,,341,,28,,,2/3/2016,0,,,,
Hindenburgplatz,Frauenstraße,Mi,3/4/2009,9:05,5,,,,,2,,,,,,2,,,,21,21,,303,,28,,,0,0,,,,1
Piusallee,144,Mi,3/4/2009,6:15,5,,,,,2,,,,,,2,,,,21,21,,721,,36,,,2/3/2016,0,,,,
Weseler Straße,Moltkestraße,Mi,3/4/2009,10:05,3,,,,1,2,,,,,,2,,,,21,21,,621,,14,,,0,0,,,1,
Domagkstraße,Höhe Uni-Klinik,Mi,3/4/2009,16:00,5,,,,,2,,,,,,2,,,,21,21,,711,,36,,,0,0,,,1,
Königsberger Straße,Parkplatz Coerdemarkt,Mi,3/4/2009,17:30,5,X,,,,2,,,,,,1,,,1,92,21,,703,,49,,,0,0,,,,
Marientalstraße,Stierlinstraße,Mi,3/4/2009,19:58,2,,,1,,2,,1,,,,1,,,,21,71,,581,,45,,,2/3/2016,0,,1,,
Aegidiistraße,Lütkegasse,Sa,3/4/2009,18:10,5,,,,,2,,,,,,2,,,,21,21,,714,,36,,,0,0,,,1,
Kolde-Ring,37,Di,3/3/2009,9:00,5,,,,,2,,,,,,2,,,,21,21,,501,,14,,,0,0,,,,
Wilkinghege,Dauvemühle,Di,3/3/2009,6:20,5,,,,,2,,,,,,2,,,,21,21,,322,,28,,,1/3/2016,0,,,,
Propsteistraße,41,Di,3/3/2009,12:50,5,,,,,2,,,,,,2,,,,21,21,,501,,14,,,0,0,,,,
An der alten Ziegelei,Parkplatz Hornbach,Di,3/3/2009,12:10,5,,,,,2,,,,,,2,,,,21,21,,703,,36,,,0,0,,,,1
Steinfurter Straße,"km 0,200",Di,3/3/2009,7:08,5,,,,,2,,,,,,2,,,,21,21,,601,,14,,,1,0,,,1,
Überwasserstraße,Jüdefelderstraße,Di,3/3/2009,10:41,5,,,,,2,,,,,,2,,,,21,21,,712,,36,,,0,0,,,,
Heidegrund,195,Di,3/3/2009,6:55,5,,,,,1,,,,,,1,,,,21,,,751,,,,86,2,0,,,,
Dechaneischanze,5,Di,3/3/2009,8:00,5,,,,,2,,,,,,2,,,,21,21,,681,,14,,,0,0,,,,
Moltkestraße,Ludgeriplatz,Di,3/3/2009,7:30,5,,,,,2,,,,,,2,,,,21,21,,602,,14,,,0,0,,,,
Von-Esmarch-Straße,Parkplatz Hautklinik,Di,3/3/2009,9:25,5,,,,,2,,,,,,2,,,,21,21,,703,,14,,,0,0,,,,1
Albersloher Weg,B51,Di,3/3/2009,19:10,5,,,,,2,,,,,,2,,,,21,21,,251,,14,,,2/3/2016,0,,,,
Am Dornbusch,38,Di,3/3/2009,15:30,5,,,,,2,,,,,,2,,,,21,21,,501,,14,,,0,0,,,,
Grafschaft,30,Di,3/3/2009,17:20,5,,,,,1,,,,,,1,,,,21,,,102,,13,,,0,0,,,,
Münsterstraße,Grenkuhlenweg,Di,3/3/2009,17:05,5,,,,,2,,,,,,1,1,,,21,41,,601,,14,,,0,0,,,2,
Albersloher Weg,415,Di,3/3/2009,11:10,5,,,,,1,,,,,,1,,,,21,,,799,,49,,,0,0,,,1,
Coerdestraße,15,Di,3/3/2009,18:10,5,,,,,2,,1,,,,1,,,,71,21,,501,,14,,,0,0,,,,
Sprakeler Straße,147,Di,3/3/2009,20:00,5,,,,,1,,,,,,1,,,,21,,,751,,,,86,2/3/2016,0,,,,
Lippstädter Straße,Parkbucht,Di,3/3/2009,20:30,5,X,,,,2,,,,,,2,,,,21,21,,701,,49,,,2/3/2016,0,,,,
Theodor-Scheiwe-Straße,Parkplatz FW II,Di,3/3/2009,20:25,5,,,,,2,,,,,,2,,,,21,21,,703,,14,,,2/3/2016,0,,,,
Rösnerstraße,10,Di,3/3/2009,15:00,3,,,,1,2,1,,,,,1,,,,21,81,,713,,36,,,0,0,,,,2
Piusallee,47,Di,3/3/2009,15:45,2,,,1,,2,1,1,,,,,,,,71,81,,421,1,42,,,0,0,,,,1
Wichernstraße,9,Di,3/3/2009,10:45,5,,,,,2,,,,,,1,,1,,32,21,,501,,14,,,0,0,,,,
Waldeyerstraße,15,Di,3/3/2009,13:35,5,,,,,2,,,,,,2,,,,21,21,,701,,14,,,0,1,,,,
Orleans-Ring,Einsteinstraße,Di,3/3/2009,13:55,5,,,,,2,,,,,,2,,,,21,21,,601,,14,,,0,1,,,,
Lublinring,kurz vor Kanalstraße,Di,3/3/2009,7:45,5,X,,,,2,,,,,,1,1,,,21,41,,651,,49,,,0,0,,,,
Albert-Schweitzer-Straße,Parkdeck Uni-Ostturm,Mo,3/2/2009,8:45,5,,,,,2,,,,,,2,,,,21,21,,799,,49,,,0,0,,,,
Kappenberger Damm,86,Mo,3/2/2009,15:00,5,,,,,2,,,,,,1,1,,,41,21,,703,,14,,,0,0,,,,
Rudolf-Harbig-Weg,6,Mo,3/2/2009,15:25,5,,,,,2,,,,,,1,1,,,41,21,,712,,36,,,0,0,,,,
Hammer Straße,142,Mo,3/2/2009,9:35,5,,,,,2,,,,,,1,1,,,41,21,,602,,14,,,0,0,,,,
Weißenburgstraße,48,Mo,3/2/2009,13:40,5,,,,,2,,,,,,2,,,,21,21,,703,,14,,,0,0,,,1,
Feldkamp,31,Mo,3/2/2009,8:05,5,,,,,1,,,,,,1,,,,21,,,711,,36,,,0,1,,,,
Hammer Straße,Trauttmansdorffstraße,Mo,3/2/2009,10:40,5,,,,,2,,,,,,1,1,,,21,48,,633,,26,,,0,1,,,,1
Steinfurter Straße,Abzweig Nienberge,Mo,3/2/2009,11:30,5,,,,,2,,,,,,2,,,,21,21,,623,,14,,,0,0,,,,1
Weseler Straße,Umgehungsstraße,Mo,3/2/2009,6:45,5,,,,,2,,,,,,2,,,,21,21,,623,,14,,,1,0,,,,
Von-Esmarch-Straße,50,Mo,3/2/2009,11:05,5,,,,,2,,,,,,2,,,,21,21,,701,,36,,,0,0,,,,
Friedrich-Ebert-Straße,Scheibenstraße,Mo,3/2/2009,7:30,2,,,1,,2,,,,1,,1,,,,21,1,,201,,14,,,0,1,,,2,
Westfalenstraße,Meesenstiege,Mo,3/2/2009,20:15,3,,,,1,2,,,,,1,1,,,,21,11,,281,,31,,,2/3/2016,1,,,1,
Norbertstraße,Weseler Straße,Mo,3/2/2009,14:05,3,,,,1,2,,1,,,,1,,,,21,71,,342,,28,,,0,0,,,1,
Adenauerallee,30m hinter Krzg. Aegidiitor,Mo,3/2/2009,15:05,2,,,1,,2,,,1,,,1,,,,21,2,,721,,49,,,0,0,,,,
Wolbecker Straße,146,Mo,3/2/2009,7:05,2,,,1,,1,,,,1,,,,,,1,,,141,,13,,72,1/3/2016,1,,,,
