Name  /  Date: 2015_05_22;0:00;1:00;2:00;3:00;4:00;5:00;6:00;7:00;8:00;9:00;10:00;11:00;12:00;13:00;14:00;15:00;16:00;17:00;18:00;19:00;20:00;21:00;22:00;23:00
MQ_03290_FV12_GR (MQ0);;;;;;;;;362;364;359;370;365;387;378;379;355;318;204;183;152;
MQ_29010_FV2_L (MQ86);5;5;6;6;7;6;7;5;3;3;2;1;1;
MQ_03181_FV1_R (MQ87);59;67;81;71;56;68;61;67;55;35;22;17;16;
MQ_08031_FV3_R (MQ88);;;
MQ_29010_FV3_R (MQ89);2;3;3;3;3;2;2;2;2;1;0;0;0;
MQ_03290_FV2_G (MQ9);286;299;274;273;268;272;294;306;267;241;167;161;100;
MQ_29010_FV3_G (MQ90);171;263;251;272;261;244;249;204;152;105;52;57;35;
MQ_06160_FV3_G (MQ91);344;378;342;362;340;341;340;334;260;175;123;84;65;
MQ_08031_FV4_L (MQ92);;;
MQ_29010_FV3_L (MQ93);58;64;51;58;55;63;59;47;33;26;16;14;5;
MQ_03181_FV1_L (MQ94);59;67;81;71;56;68;61;67;55;35;22;17;16;
MQ_29010_FV4_G (MQ95);193;205;237;240;259;252;223;180;128;84;64;53;35;
MQ_29010_FV4_R (MQ96);64;68;79;80;86;84;74;60;43;28;21;18;12;
MQ_29010_FV4_L (MQ97);178;183;227;208;227;191;209;195;129;113;68;50;30;
MQ_03080_FV3_R (MQ98);11;19;12;12;8;10;10;10;8;5;5;0;0;
MQ_03080_FV4_G (MQ99);64;65;91;56;84;63;69;75;50;51;29;25;27;
