Name  /  Date: 2016_05_30;0:00;1:00;2:00;3:00;4:00;5:00;6:00;7:00;8:00;9:00;10:00;11:00;12:00;13:00;14:00;15:00;16:00;17:00;18:00;19:00;20:00;21:00;22:00;23:00
MQ_01240_FV3_L (MQ638);;162;159;181;150;158;167;205;222;157;113;72;47;43;25;
MQ_01240_FV4_G (MQ639);;376;415;399;423;454;433;457;461;441;306;220;135;88;41;
MQ_03080_FV1_R (MQ64);;164;120;157;209;172;229;269;272;203;185;130;93;61;22;
MQ_01240_FV4_L (MQ640);;211;215;229;209;238;254;283;316;274;210;90;62;36;24;
MQ_01250_FV1_G (MQ641);;580;627;646;655;734;803;872;868;729;513;297;196;138;68;
MQ_01250_FV1_L (MQ642);;60;80;72;73;75;91;88;90;87;73;41;21;15;9;
MQ_01250_FV2_L (MQ643);;136;162;181;204;207;253;333;316;225;163;124;67;29;23;
MQ_01250_FV2_R (MQ644);;71;64;98;86;82;91;85;90;81;59;37;22;15;10;
MQ_01250_FV3_G (MQ645);;514;551;592;576;591;569;626;604;503;402;269;211;151;91;
MQ_01250_FV3_R (MQ646);;209;231;248;239;273;291;345;356;310;229;125;93;83;38;
MQ_01250_FV4_G (MQ647);;22;18;23;13;19;43;81;3;0;0;0;0;0;0;
MQ_02010_FV1_G (MQ648);;;;;;;;;;;;;;;;
MQ_02010_FV1_L (MQ649);;;;;;;;;;;;;;;;
MQ_03080_FV2_G (MQ65);;45;62;71;59;66;79;95;84;95;64;65;47;39;25;
MQ_02010_FV2_L (MQ650);;;;;;;;;;;;;;;;
MQ_02010_FV2_R (MQ651);;;;;;;;;;;;;;;;
MQ_02010_FV3_G (MQ652);;349;322;324;366;467;768;1056;630;1067;994;302;163;122;47;
MQ_02010_FV3_R (MQ653);;36;33;31;38;55;125;227;;;;41;19;13;6;
MQ_02020_FV1_L (MQ654);;;153;135;128;159;174;178;200;166;152;100;90;66;17;
MQ_02020_FV1_R (MQ655);;;189;202;206;200;230;240;240;210;188;122;97;59;24;
MQ_02020_FV2_L (MQ656);;;108;131;107;132;130;122;114;116;92;60;21;20;6;
MQ_02020_FV2_R (MQ657);;;207;184;215;189;204;262;222;214;156;139;82;63;27;
MQ_02020_FV3_R (MQ658);;;40;40;47;48;53;58;58;53;37;26;20;14;6;
MQ_02020_FV4_R (MQ659);;;35;41;45;50;54;58;68;50;41;29;20;15;8;
MQ_03020_FV1_R (MQ66);;;
MQ_03080_FV2_L (MQ67);;18;13;15;14;18;6;19;15;8;10;13;1;1;0;
MQ_03080_FV2_R (MQ68);;42;15;10;21;21;20;17;18;20;12;11;5;6;4;
MQ_03020_FV1_G (MQ69);;;
MQ_08050_FV2_R (MQ7);;78;92;85;101;85;100;96;93;86;50;24;9;2;3;
MQ_03080_FV3_G (MQ70);;398;434;497;488;505;664;794;744;551;434;289;180;124;71;
MQ_03080_FV3_L (MQ71);;89;97;131;121;144;185;276;261;169;106;70;45;34;24;
MQ_06170_FV7_G (MQ72);;;
MQ_08031_FV11_L (MQ73);;;;;;;;;;;;;;;;
MQ_08031_FV11_G (MQ74);;;525;575;618;636;636;670;620;550;412;374;247;238;105;
MQ_29010_FV1_R (MQ75);;137;120;148;146;163;201;249;243;176;110;79;56;45;18;
MQ_29010_FV1_G (MQ76);;205;180;221;218;245;301;374;364;265;164;119;84;67;26;
MQ_08031_FV11_R (MQ77);;;30;28;29;24;27;37;28;27;28;16;11;1;1;
MQ_29010_FV1_L (MQ78);;85;65;62;81;80;96;130;118;80;64;32;28;15;8;
MQ_06170_FV7_L (MQ79);;;
MQ_03290_FV2_R (MQ8);;;343;325;347;345;370;361;337;333;285;227;139;116;56;
MQ_06160_FV3_R (MQ80);;279;336;324;305;339;333;398;438;354;290;183;91;77;49;
MQ_08031_FV2_L (MQ81);;;42;50;48;61;90;101;57;38;23;15;10;30;1;
MQ_29010_FV2_R (MQ82);;63;65;60;68;77;79;92;94;69;47;32;23;12;6;
MQ_29010_FV2_G (MQ83);;184;188;176;199;225;231;267;273;201;137;92;67;36;18;
MQ_08031_FV3_ L (MQ84);;;23;16;14;14;12;12;7;7;8;4;0;1;2;
MQ_08031_FV3_G (MQ85);;;591;572;569;616;639;673;619;513;463;325;188;125;76;
MQ_29010_FV2_L (MQ86);;5;5;5;5;6;6;7;7;6;4;3;2;1;1;
MQ_03181_FV1_R (MQ87);;60;67;54;53;64;70;70;75;73;54;31;20;14;9;
MQ_08031_FV3_R (MQ88);;;85;54;75;72;55;39;46;24;12;10;2;2;1;
MQ_29010_FV3_R (MQ89);;2;2;2;2;2;2;2;2;2;1;1;0;0;0;
MQ_03290_FV2_G (MQ9);;;235;282;261;281;310;273;296;326;284;199;155;126;51;
MQ_29010_FV3_G (MQ90);;175;154;158;174;180;169;182;168;175;110;63;50;23;16;
MQ_06160_FV3_G (MQ91);;329;337;305;319;343;330;375;381;358;283;166;93;80;30;
MQ_08031_FV4_L (MQ92);;;34;32;27;28;38;35;51;32;21;15;13;3;16;
MQ_29010_FV3_L (MQ93);;62;38;45;56;61;57;64;64;57;44;23;15;8;5;
MQ_03181_FV1_L (MQ94);;60;67;54;53;64;70;70;75;73;54;31;20;14;9;
MQ_29010_FV4_G (MQ95);;150;177;192;156;155;237;296;320;240;151;99;51;41;18;
MQ_29010_FV4_R (MQ96);;50;59;64;52;52;79;99;107;80;50;33;17;14;6;
MQ_29010_FV4_L (MQ97);;164;189;170;172;285;211;188;240;206;160;84;53;31;22;
MQ_03080_FV3_R (MQ98);;13;14;14;13;17;16;15;10;15;8;5;7;1;0;
MQ_03080_FV4_G (MQ99);;59;51;57;64;61;88;85;88;68;90;43;37;32;15;
