Name  /  Date: 2016_05_19;0:00;1:00;2:00;3:00;4:00;5:00;6:00;7:00;8:00;9:00;10:00;11:00;12:00;13:00;14:00;15:00;16:00;17:00;18:00;19:00;20:00;21:00;22:00;23:00
MQ_08063_FV2_L (MQ304);3;5;5;5;18;85;235;460;371;183;198;232;186;223;172;
MQ_08063_FV2_R (MQ305);0;0;1;0;2;9;23;46;37;18;19;23;18;22;17;
MQ_08063_FV3_G (MQ306);23;11;6;5;11;33;98;155;165;192;217;270;273;290;309;
MQ_08090_FV3_R (MQ307);1;0;2;2;1;3;16;34;59;72;95;89;106;67;71;
MQ_08063_FV3_R (MQ308);8;4;2;2;4;11;31;49;52;61;69;85;86;91;98;
MQ_08062_FV1_G (MQ309);19;11;13;14;34;155;423;777;624;362;420;404;358;415;400;
MQ_08020_FV3_G (MQ31);120;44;42;39;69;159;462;648;654;655;580;588;571;581;580;
MQ_08062_FV1_L (MQ310);5;2;0;1;6;9;38;118;98;50;49;59;61;75;55;
MQ_08062_FV2_L (MQ311);5;7;2;18;7;25;45;99;98;99;105;109;151;139;124;
MQ_08062_FV2_R (MQ312);4;5;2;14;5;19;35;77;77;78;83;86;118;109;97;
MQ_08062_FV3_G (MQ313);26;10;4;5;10;39;88;91;179;238;245;278;135;170;202;
MQ_08062_FV3_R (MQ314);26;10;4;5;10;39;88;91;179;238;245;278;135;170;202;
MQ_08061_FV1_G (MQ315);;
MQ_08100_FV1_R (MQ316);1;0;0;1;0;2;34;48;27;10;8;3;6;3;15;
MQ_08100_FV1_G (MQ317);58;31;25;19;25;86;293;536;511;468;575;640;669;699;766;
MQ_08061_FV1_L (MQ318);;
MQ_08061_FV1_R (MQ319);;
MQ_08052_FV2_R (MQ32);0;0;0;0;0;0;1;1;8;1;7;8;12;4;3;
MQ_08061_FV2_G (MQ320);;
MQ_08061_FV2_L (MQ321);;
MQ_06170_FV1_G (MQ322);38;30;11;13;20;72;278;526;558;403;506;535;598;609;603;
MQ_08100_FV3_G (MQ323);46;26;20;16;62;223;684;823;791;643;597;585;571;570;586;
MQ_08061_FV2_R (MQ324);;
MQ_08100_FV3_L (MQ325);0;0;0;0;0;0;6;16;19;5;2;9;14;5;12;
MQ_08061_FV3_L (MQ327);;
MQ_08061_FV3_R (MQ328);;
MQ_08061_FV4_G (MQ329);;
MQ_08052_FV2_L (MQ33);3;0;0;0;0;1;4;3;11;18;10;19;20;19;15;
MQ_08061_FV4_L (MQ330);;
MQ_08061_FV4_R (MQ331);;
MQ_08065_FV1_G (MQ332);4;3;0;0;0;4;14;47;45;47;54;71;68;90;54;
MQ_08110_FV1_G (MQ333);89;60;38;30;41;118;459;797;796;718;858;972;1021;1045;1141;
MQ_08065_FV2_L (MQ334);;;;;;;;;;;;;;;;
MQ_08110_FV1_L (MQ335);4;2;2;4;4;9;32;59;62;62;84;88;101;101;96;
MQ_08065_FV2_R (MQ336);1;0;0;0;0;0;2;8;11;11;15;14;19;20;19;
MQ_08065_FV3_L (MQ337);0;1;0;1;0;1;26;57;42;39;32;23;37;34;38;
MQ_06170_FV2_R (MQ339);5;2;0;1;1;3;15;49;51;37;42;61;50;46;41;
MQ_08052_FV3_G (MQ34);63;29;22;24;88;261;868;1441;1228;976;809;785;829;845;843;
MQ_08110_FV3_R (MQ341);3;1;0;1;2;5;31;62;82;92;86;88;77;60;90;
MQ_08110_FV3_G (MQ342);62;27;36;24;101;359;1109;1526;1424;1067;942;974;918;924;955;
MQ_08052_FV3_L (MQ35);0;0;0;0;0;0;2;13;13;12;5;13;16;7;10;
MQ_08120_FV1_R (MQ350);2;2;4;0;1;4;10;19;37;30;48;56;53;33;41;
MQ_08120_FV1_G (MQ351);47;30;19;16;17;63;229;432;400;362;438;472;510;532;603;
MQ_08120_FV1_L (MQ352);4;1;2;0;3;16;29;37;52;51;51;58;51;66;49;
MQ_08120_FV2_G (MQ354);0;0;0;0;0;1;3;6;10;10;6;12;12;12;14;
MQ_08120_FV2_R (MQ355);1;0;1;2;7;15;57;107;72;20;93;101;123;40;;
MQ_08120_FV2_L (MQ356);2;0;1;2;0;6;10;22;38;39;25;46;49;46;57;
MQ_06170_FV3_G (MQ357);26;20;13;18;30;143;481;844;900;712;628;634;544;577;590;
MQ_06170_FV5_G (MQ358);30;18;12;17;26;139;469;836;848;684;576;596;513;557;577;
MQ_08120_FV3_G (MQ359);31;16;18;14;55;199;648;882;780;616;555;544;516;503;537;
MQ_03020_FV1L (MQ36);;
MQ_08120_FV3_R (MQ360);2;1;1;1;2;9;26;36;34;28;24;25;22;21;25;
MQ_06170_FV5_R (MQ361);1;1;1;1;1;5;15;23;23;20;17;18;16;18;17;
MQ_08120_FV4_G (MQ362);0;0;0;0;0;0;1;2;4;4;5;8;7;6;6;
MQ_08120_FV4_R (MQ363);0;0;0;0;0;2;5;8;18;18;24;35;33;27;25;
MQ_08120_FV4_L (MQ364);0;0;0;0;0;2;5;8;18;18;24;35;33;27;25;
MQ_01090_16_DRad3 (MQ365);121;64;31;33;46;28;56;221;318;234;250;247;302;324;337;
MQ_01090_15_DRad1 (MQ368);79;29;13;15;13;48;131;514;534;353;287;313;347;396;378;
MQ_03023_FV2_G (MQ37);37;19;8;1;24;80;306;529;590;500;385;359;386;438;383;
MQ_08130_FV1_R (MQ371);10;13;4;7;4;18;27;42;45;43;58;47;70;68;78;
MQ_08130_FV1_G (MQ372);72;46;29;26;24;98;313;591;564;494;614;681;719;745;837;
MQ_06170_FV6_R (MQ374);3;1;1;1;2;11;44;92;63;50;44;41;55;52;55;
MQ_08130_FV3_G (MQ375);48;27;31;26;88;314;996;1279;1179;922;843;848;765;746;813;
MQ_08130_FV3_L (MQ377);2;0;0;0;1;0;6;21;19;15;20;26;27;22;15;
MQ_08053_FV1_G (MQ38);71;34;35;28;46;147;527;924;808;606;574;647;799;819;784;
MQ_08140_FV1_G (MQ385);29;16;15;14;47;183;614;824;749;577;519;530;498;498;512;
MQ_08140_FV2_G (MQ386);44;31;20;17;18;74;256;447;428;379;431;498;506;479;606;
MQ_08053_FV1_R (MQ39);1;1;1;14;11;51;122;230;251;109;84;81;113;97;74;
MQ_29100_FV1_G (MQ392);31;14;14;14;47;176;563;763;698;536;477;510;485;446;489;
MQ_29100_FV2_G (MQ393);42;27;18;17;21;70;247;470;424;377;412;469;506;517;597;
MQ_29110_FV1_G (MQ398);30;15;14;15;47;174;566;757;696;533;490;513;479;449;494;
MQ_29110_FV2_G (MQ399);40;26;17;19;23;73;257;473;423;384;412;460;495;508;579;
MQ_03290_FV12_L (MQ4);65;27;26;12;35;58;196;301;334;330;294;281;258;270;274;
MQ_08053_FV2_R (MQ40);2;0;0;1;0;2;18;18;33;54;117;133;129;105;113;
MQ_29120_FV1_G (MQ402);35;23;14;15;18;58;201;384;340;308;335;373;406;416;459;
MQ_29120_FV1_L (MQ403);7;5;3;3;4;13;44;84;75;68;73;82;89;91;101;
MQ_29120_FV2_R (MQ404);;;;;;;;;;;;;;;;
MQ_29120_FV2_L (MQ405);;;;;;;;;;;;;;;;
MQ_29120_FV3_G (MQ406);22;14;8;14;33;142;480;628;588;436;396;434;404;401;412;
MQ_06160_FV1_L (MQ407);20;13;4;5;6;24;53;156;173;132;148;182;173;187;207;
MQ_29120_FV3_R (MQ408);1;1;0;1;1;6;20;26;25;18;17;18;17;17;17;
MQ_08053_FV2_L (MQ41);11;3;0;2;16;11;27;47;53;88;71;88;121;103;111;
MQ_08053_FV3_G (MQ42);51;27;24;23;72;255;855;1413;1191;896;747;706;722;747;747;
MQ_08053_FV3_L (MQ43);0;2;0;0;5;18;43;94;111;98;102;85;96;74;72;
MQ_03290_FV12_R (MQ432);23;11;7;11;14;43;114;153;144;140;128;134;138;138;138;
MQ_03290_FV3_R (MQ433);3;2;2;1;2;4;10;14;13;13;11;13;13;14;13;
MQ_03290_FV3_L (MQ434);0;0;0;0;0;0;0;0;0;0;0;0;2;0;;
MQ_03290_FV4_R (MQ435);2;1;1;0;1;1;5;10;15;13;12;11;13;14;14;
MQ_08020_FV3_R (MQ436);58;19;17;19;35;77;125;195;151;192;134;152;138;157;126;
MQ_08030_FV2_R (MQ437);28;26;24;18;24;36;36;82;74;108;138;134;104;110;76;
MQ_08031_FV2_G (MQ438);0;0;0;0;0;1;2;4;8;9;6;5;5;7;5;
MQ_08031_FV2_R (MQ439);3;2;2;0;2;4;10;24;43;48;33;28;26;37;28;
MQ_06160_FV1_G (MQ44);26;14;6;14;6;20;106;177;237;177;263;275;292;298;282;
MQ_08031_FV4_G (MQ440);2;3;2;2;2;1;0;0;2;2;3;3;5;5;2;
MQ_08031_FV4_R (MQ441);14;14;14;9;9;8;3;1;11;12;16;16;26;26;13;
MQ_08032_FV2_R (MQ442);1;0;1;0;0;1;4;17;15;14;22;13;20;22;21;
MQ_08032_FV2_L (MQ443);0;0;0;0;0;1;3;11;10;9;15;9;13;15;14;
MQ_08041_FV2_G (MQ444);0;0;0;0;1;0;1;3;3;5;6;8;9;8;7;
MQ_08041_FV2_R (MQ445);1;3;0;2;4;3;4;14;16;27;35;43;48;47;42;
MQ_08041_FV4_G (MQ446);0;0;0;0;0;0;1;1;1;2;2;2;3;2;1;
MQ_08041_FV4_R (MQ447);2;1;0;1;2;1;5;9;11;14;19;19;25;18;11;
MQ_08060_FV2_R (MQ448);15;10;13;8;28;43;136;150;141;129;124;113;103;121;91;
MQ_08070_FV1_R (MQ449);1;0;0;0;0;1;3;5;5;5;6;7;7;7;8;
MQ_03070_FV2_R (MQ45);1;3;3;0;1;4;8;29;29;19;18;28;16;23;31;
MQ_08100_FV2_R (MQ450);;
MQ_08100_FV2_L (MQ451);;
MQ_08110_FV2_R (MQ452);3;2;4;1;2;10;19;52;55;43;47;44;37;46;34;
MQ_08110_FV2_L (MQ453);2;1;2;0;1;6;11;30;32;25;27;26;22;27;20;
MQ_06170_FV2_L (MQ454);5;0;0;2;3;17;47;116;117;111;96;117;98;130;85;
MQ_08130_FV2_R (MQ455);1;0;1;1;2;8;21;33;22;16;15;8;14;13;17;
MQ_08130_FV2_L (MQ456);2;1;2;2;6;24;63;98;65;49;44;25;43;38;50;
MQ_01210_FV5_L (MQ457);13;9;4;3;7;20;53;128;113;92;100;110;120;101;120;
MQ_01160_FV3_G (MQ458);65;38;18;19;45;130;594;957;948;895;798;712;739;781;779;
MQ_01210_FV2_L (MQ459);8;4;3;2;6;16;57;92;84;71;70;70;80;69;74;
MQ_08030_FV1_R (MQ46);48;20;13;17;23;61;179;304;279;217;213;227;245;264;264;
MQ_01210_FV2_G (MQ460);5;2;3;1;5;13;52;76;76;59;52;47;61;53;51;
MQ_01210_FV2_R (MQ461);15;7;11;4;15;41;168;254;258;195;171;155;206;176;171;
MQ_01210_FV32_G (MQ462);72;28;16;24;35;138;691;1248;1236;1114;796;650;707;740;777;
MQ_01210_FV12_G (MQ463);50;23;11;8;14;76;314;680;608;492;493;600;676;715;791;
MQ_02021_FV2_G (MQ464);;;;;;;;;;;;;;;;
MQ_02021_FV1_G (MQ465);;;;;;;;;;;;;;;;
MQ_02020_FV4_G (MQ466);46;14;8;17;27;156;612;1008;856;671;621;561;627;686;732;
MQ_02020_FV3_G (MQ467);50;33;22;16;24;73;194;383;366;309;310;309;347;346;350;
MQ_02020_FV2_G (MQ468);64;29;22;32;59;180;516;979;885;743;712;715;808;955;923;
MQ_02020_FV1_G (MQ469);33;18;19;19;40;85;286;568;492;446;437;374;459;483;506;
MQ_08030_FV1_G (MQ47);102;81;56;55;71;147;385;551;564;485;546;612;621;631;608;
MQ_01100_FV3_G (MQ470);111;53;41;24;47;149;546;955;887;822;925;893;922;964;1020;
MQ_01100_FV1_G (MQ471);83;45;31;41;61;207;666;1032;1095;937;909;834;830;893;892;
MQ_01051_FV1_G (MQ472);69;35;24;31;74;235;712;1307;1199;901;861;906;962;1072;1105;
MQ_01051_FV3_G (MQ473);79;41;23;31;54;224;924;1721;1419;1108;1033;996;1090;1200;1319;
MQ_01060_FV1_G (MQ474);42;32;9;23;33;122;458;581;564;584;554;460;476;490;535;
MQ_01061_FV1_G (MQ475);42;36;6;20;40;140;634;1048;1036;1036;962;814;828;854;938;
MQ_01070_FV1_G (MQ476);;
MQ_01060_FV3_G (MQ477);79;35;17;15;35;65;259;450;400;354;433;493;503;582;590;
MQ_01061_FV3_G (MQ478);80;31;14;14;34;61;249;429;361;325;379;442;461;530;570;
MQ_01070_FV3_R (MQ479);;
MQ_03290_FV4_GRL (MQ48);42;25;22;18;23;59;186;285;287;235;263;303;310;320;296;
MQ_01070_FV3_G (MQ480);;
MQ_01080_FV1_G (MQ481);76;51;23;39;63;199;645;922;940;851;884;725;786;773;855;
MQ_01160_FV1_G (MQ482);91;49;31;37;45;177;557;956;906;782;833;801;881;970;1010;
MQ_01080_FV3_G (MQ483);115;70;54;33;54;140;458;782;692;621;719;759;786;891;932;
MQ_01090_FV1_G (MQ484);65;41;29;37;57;193;598;856;912;748;754;678;680;738;769;
MQ_01090_FV2_R (MQ485);92;48;51;28;36;50;109;265;250;229;257;289;309;316;324;
MQ_01090_FV31_G (MQ486);111;63;41;26;45;146;484;784;676;623;698;720;761;848;849;
MQ_01110_FV1_G (MQ487);92;58;46;53;67;218;696;1104;1137;946;938;854;878;966;971;
MQ_01110_FV3_G (MQ488);113;53;41;26;49;153;578;1009;930;826;912;898;941;997;1056;
MQ_01120_FV3_G (MQ489);96;47;35;26;43;143;518;907;821;765;809;783;778;865;887;
MQ_03181_FV3_G (MQ49);47;24;12;12;21;53;252;518;496;445;454;465;525;546;553;
MQ_01120_FV1_G (MQ490);92;54;44;48;50;180;517;890;895;718;692;750;830;927;949;
MQ_01190_FV3_G (MQ491);75;24;22;20;27;80;412;650;706;777;651;534;619;599;592;
MQ_01140_FV1_G (MQ492);79;47;28;33;45;169;487;838;812;687;721;668;723;798;823;
MQ_01140_FV2_L (MQ493);26;11;9;15;8;38;91;123;151;151;155;154;156;177;161;
MQ_01190_FV3_L (MQ494);15;10;4;0;18;65;272;408;461;402;297;247;283;270;283;
MQ_01130_FV1_G (MQ495);86;52;36;46;58;194;553;935;903;764;801;752;799;879;924;
MQ_01050_FV4_L (MQ496);14;5;7;2;13;19;34;111;117;119;145;161;177;197;194;
MQ_01025_FV3_G (MQ497);124;46;31;27;75;160;571;983;760;659;783;886;993;1127;1188;
MQ_01025_FV2_L (MQ498);14;5;4;5;8;36;149;249;236;192;188;203;259;292;345;
MQ_01025_FV1_G (MQ499);57;29;14;34;46;280;1147;1389;1232;1131;845;739;791;885;963;
MQ_08050_FV1_G (MQ5);71;34;36;39;59;211;647;1142;1032;712;581;672;793;822;790;
MQ_03181_FV3_L (MQ50);11;1;3;1;2;3;11;32;42;46;53;56;70;75;77;
MQ_01050_FV1_G (MQ500);37;25;9;20;25;133;439;503;467;438;408;353;380;418;433;
MQ_01050_FV1_L (MQ501);38;19;8;16;22;134;527;644;548;497;438;355;419;460;499;
MQ_01050_FV2_G (MQ502);47;20;14;24;46;165;403;776;728;527;467;481;524;534;563;
MQ_01050_FV3_G (MQ503);90;24;8;8;32;54;294;538;424;356;408;486;578;600;658;
MQ_01050_FV4_G (MQ504);31;18;14;11;35;82;279;733;653;473;441;458;475;537;591;
MQ_01040_FV3_G (MQ505);594;672;1128;1360;722;744;;;;;;;;;;
MQ_01040_FV1_G (MQ506);888;886;111;37;699;867;;;;;;;;;;
MQ_01190_FV2_R (MQ507);19;14;5;6;9;46;203;421;368;327;288;367;388;390;471;
MQ_01190_FV1_G (MQ508);84;32;18;15;27;93;304;617;563;435;465;516;545;679;641;
MQ_01030_FV3_G (MQ509);125;50;39;28;86;172;577;916;707;631;752;873;877;984;1032;
MQ_03181_FV1_G (MQ51);11;14;7;6;14;55;261;447;480;381;299;285;254;326;324;
MQ_01030_FV1_G (MQ510);64;41;15;41;44;274;1030;1129;1048;991;785;674;694;773;797;
MQ_01190_FV2_L (MQ511);7;0;4;4;3;12;45;144;159;124;113;113;126;159;145;
MQ_01140_FV31_G (MQ512);95;47;32;26;46;136;587;968;908;894;842;765;773;839;867;
MQ_01240_FV3_G (MQ513);63;17;13;18;21;101;649;1249;1163;918;625;448;492;549;551;
MQ_01240_FV1_G (MQ514);45;24;12;22;24;91;337;676;529;404;355;475;622;700;697;
MQ_01240_FV2_G (MQ515);40;34;13;19;45;125;316;498;476;421;425;440;448;447;454;
MQ_01230_FV3_G (MQ516);;;;;;;;;;;;;;;;
MQ_01230_FV1_G (MQ517);3600;3602;3600;3602;3600;3602;3600;3555;3600;3597;3600;3579;3583;3602;3600;
MQ_01220_FV31_G (MQ518);78;30;21;26;42;153;787;1428;1387;1100;817;643;735;771;717;
MQ_01220_FV1_G (MQ519);90;47;27;29;39;128;441;970;835;679;702;838;1029;1076;1100;
MQ_06160_FV2_L (MQ52);22;22;11;8;25;73;250;544;465;335;322;351;395;411;419;
MQ_01195_FV1_G (MQ520);104;46;27;27;37;153;512;1068;952;778;781;905;970;1137;1523;
MQ_01195_FV3_G (MQ521);89;34;25;20;44;144;688;1033;1138;1145;895;741;845;810;826;
MQ_01200_FV3_G (MQ522);90;38;24;21;43;151;785;1292;1320;1204;887;729;810;831;831;
MQ_01170_FV3_G (MQ523);77;25;24;21;25;82;431;674;725;791;679;571;660;645;654;
MQ_01170_FV1_G (MQ524);96;31;27;22;31;104;329;678;614;482;507;575;626;709;697;
MQ_01161_FV2_G (MQ525);118;55;38;37;38;129;342;586;653;640;650;672;695;726;701;
MQ_01150_FV3_G (MQ526);117;64;38;35;60;189;790;1299;1312;1279;1160;1069;1086;1137;1130;
MQ_01150_FV1_G (MQ527);93;49;31;37;49;183;566;982;928;799;851;808;900;982;1027;
MQ_01130_FV3_G (MQ528);101;50;36;31;51;156;616;1030;963;950;900;839;820;948;945;
MQ_01025_FV1_R (MQ529);21;7;3;3;13;86;305;676;572;382;230;206;235;237;235;
MQ_08030_FV2_L (MQ53);80;37;13;15;27;81;131;227;206;184;178;206;166;205;200;
MQ_01025_FV2_R (MQ530);10;4;5;2;5;11;35;48;64;69;59;66;74;77;87;
MQ_01025_FV3_L (MQ531);9;10;2;5;4;10;35;66;84;64;58;78;81;90;99;
MQ_01030_FV1_R (MQ532);2;1;1;2;2;7;23;28;26;23;19;17;17;18;18;
MQ_01030_FV2_L (MQ533);13;4;1;6;2;5;17;22;22;21;31;43;49;72;72;
MQ_01030_FV3_L (MQ534);15;5;2;1;7;3;32;69;102;104;77;74;85;86;113;
MQ_01030_FV2_R (MQ535);4;6;0;3;11;9;19;22;40;50;38;52;90;88;88;
MQ_01050_FV1_R (MQ536);2;4;2;5;11;43;160;237;246;198;146;133;134;134;143;
MQ_01050_FV2_L (MQ537);0;1;0;1;0;0;10;16;16;17;23;31;18;23;18;
MQ_01050_FV2_R (MQ538);32;16;10;12;36;79;292;505;400;342;335;377;398;468;505;
MQ_01050_FV3_L (MQ539);7;5;1;0;0;1;9;41;64;48;56;70;63;66;61;
MQ_03070_FV3_G (MQ54);30;23;13;7;25;43;172;411;484;333;352;379;438;479;514;
MQ_01050_FV3_R (MQ540);1;0;0;0;0;7;17;26;25;46;34;39;45;49;63;
MQ_01050_FV4_R (MQ541);2;1;1;1;1;5;14;41;38;27;26;28;28;31;35;
MQ_01051_FV1_R (MQ542);2;1;1;1;2;5;13;22;20;16;15;17;17;19;20;
MQ_01060_FV1_R (MQ543);2;1;1;1;1;4;11;4;4;5;6;4;5;5;5;
MQ_01060_FV2_L (MQ544);1;0;0;0;0;1;3;19;16;14;16;19;13;10;18;
MQ_01060_FV2_R (MQ545);2;0;0;0;0;1;6;34;30;25;29;36;23;19;33;
MQ_01060_FV3_L (MQ546);1;0;0;0;0;0;4;7;6;5;6;7;7;9;9;
MQ_01061_FV1_L (MQ547);1;0;1;0;1;2;4;48;56;51;48;45;45;42;50;
MQ_01061_FV2_L (MQ548);1;0;0;1;0;2;16;36;37;59;71;61;67;64;67;
MQ_01061_FV2_R (MQ549);4;3;1;0;1;3;34;58;79;70;81;115;124;101;113;
MQ_03070_FV3_L (MQ55);11;16;6;1;19;65;184;310;366;325;315;272;294;305;315;
MQ_01061_FV3_R (MQ550);3;2;1;1;2;3;9;14;11;11;13;15;16;17;18;
MQ_01070_FV1_R (MQ551);3;2;0;1;3;9;38;63;62;62;58;49;50;51;56;
MQ_01070_FV2_G (MQ552);;
MQ_01070_FV2_R (MQ553);;
MQ_01080_FV1_L (MQ554);6;0;2;1;0;5;9;18;20;29;27;25;34;23;30;
MQ_01080_FV1_R (MQ555);3;2;1;2;3;9;27;47;44;35;38;29;33;31;36;
MQ_01080_FV2_G (MQ556);4;5;3;3;3;7;31;63;81;48;45;54;48;47;47;
MQ_01080_FV2_L (MQ557);11;5;5;3;5;20;73;123;123;88;73;79;65;73;79;
MQ_01080_FV2_R (MQ558);4;4;3;3;2;6;25;50;64;38;35;42;37;37;37;
MQ_01080_FV3_L (MQ559);53;31;33;19;27;60;141;218;234;205;216;224;235;241;259;
MQ_03070_FV3_R (MQ56);0;1;1;1;1;3;34;23;33;34;32;23;34;27;28;
MQ_01080_FV3_R (MQ560);8;5;4;2;4;11;31;52;46;40;48;50;48;52;57;
MQ_01080_FV4_G (MQ561);8;3;7;2;6;11;23;79;62;47;44;46;51;54;56;
MQ_01080_FV4_L (MQ562);7;2;6;1;5;9;19;64;51;39;36;38;41;44;46;
MQ_01080_FV4_R (MQ563);30;16;23;14;19;54;141;324;301;244;242;251;236;252;281;
MQ_01081_FV1_G (MQ564);51;31;37;19;22;77;183;444;408;313;329;330;318;344;363;
MQ_01090_FV1_L (MQ565);47;30;24;24;26;72;187;371;367;343;355;314;291;311;357;
MQ_01090_FV2_L (MQ566);39;19;27;16;13;37;108;214;220;203;191;193;201;207;176;
MQ_01090_FV31_R (MQ567);35;20;13;3;2;16;91;217;216;219;259;216;224;197;250;
MQ_01100_FV1_L (MQ568);3;1;1;1;3;8;29;41;44;40;38;34;34;37;37;
MQ_01100_FV1_R (MQ569);2;1;1;1;1;5;16;27;29;23;23;21;22;23;23;
MQ_03070_FV4_G (MQ57);12;13;12;6;10;32;106;244;224;198;196;176;173;224;228;
MQ_01100_FV2_G (MQ570);1;0;1;0;0;0;1;3;2;2;2;2;2;3;2;
MQ_01100_FV2_L (MQ571);10;8;14;4;2;3;17;59;43;40;44;37;40;60;47;
MQ_01100_FV2_R (MQ572);1;1;1;0;0;0;1;3;3;2;3;2;3;3;2;
MQ_01100_FV3_L (MQ573);3;2;1;1;1;5;20;35;33;29;34;33;35;39;37;
MQ_01100_FV3_R (MQ574);6;3;2;1;2;7;24;43;39;39;41;40;40;39;46;
MQ_01100_FV4_G (MQ575);0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;
MQ_01100_FV4_L (MQ576);9;6;4;0;0;1;15;39;42;40;61;45;58;61;56;
MQ_01100_FV4_R (MQ577);9;6;4;0;0;2;16;40;43;41;62;46;60;62;57;
MQ_01110_FV2_R (MQ578);6;4;5;1;4;6;8;19;29;45;35;49;36;50;48;
MQ_01120_FV1_L (MQ579);14;4;7;6;7;22;71;125;136;148;113;119;101;111;98;
MQ_08030_FV3_L (MQ58);11;4;4;3;1;4;19;58;70;54;44;39;55;67;44;
MQ_01120_FV1_R (MQ580);7;5;6;6;6;22;67;110;117;91;95;83;84;97;98;
MQ_01120_FV2_G (MQ581);8;5;3;0;1;4;24;64;65;77;113;133;112;118;200;
MQ_01120_FV2_L (MQ582);11;4;3;2;2;9;75;125;156;146;135;107;145;137;134;
MQ_01120_FV3_L (MQ583);5;2;1;0;5;6;56;85;120;123;103;84;93;105;81;
MQ_01120_FV3_R (MQ584);6;3;2;2;3;10;26;46;43;39;44;40;39;43;42;
MQ_01120_FV4_G (MQ585);4;3;0;1;0;5;23;62;80;69;83;82;76;86;78;
MQ_01120_FV4_L (MQ586);11;7;1;0;2;3;24;73;99;80;95;108;132;96;128;
MQ_01120_FV4_R (MQ587);2;2;0;1;0;2;11;29;38;33;39;39;35;41;37;
MQ_01123_FV1_G (MQ588);13;6;1;2;6;14;83;229;271;205;182;175;186;211;220;
MQ_01123_FV1_L (MQ589);0;0;0;0;0;0;1;2;3;2;2;2;2;2;2;
MQ_08030_FV3_G (MQ59);84;40;37;34;62;157;459;669;656;663;576;556;540;574;544;
MQ_01123_FV1_R (MQ590);0;0;0;0;0;0;1;2;3;2;2;2;2;2;2;
MQ_01123_FV3_G (MQ591);9;6;6;4;10;15;97;151;178;150;203;201;205;220;244;
MQ_01123_FV3_L (MQ592);0;0;0;0;0;0;1;2;2;2;2;2;2;2;2;
MQ_01123_FV3_R (MQ593);0;0;0;0;0;0;1;2;2;2;2;2;2;2;2;
MQ_01130_FV3_R (MQ594);0;0;0;0;0;1;3;5;5;4;4;4;4;4;4;
MQ_01140_FV1_L (MQ595);6;3;1;2;5;13;38;54;55;50;53;49;52;55;59;
MQ_01140_FV1_R (MQ596);2;1;1;1;1;3;9;18;17;13;14;13;14;17;16;
MQ_01140_FV2_G (MQ597);1;1;1;1;1;1;3;7;8;8;9;8;12;12;9;
MQ_01140_FV2_R (MQ598);2;2;2;2;1;2;5;11;13;13;14;14;19;20;15;
MQ_01140_FV31_L (MQ599);11;12;1;2;10;29;101;165;207;146;124;154;160;151;128;
MQ_08050_FV1_R (MQ6);24;20;23;8;46;165;308;502;463;430;463;488;485;497;474;
MQ_03070_FV4_L (MQ60);9;1;3;1;6;23;72;112;119;120;129;131;111;139;130;
MQ_01140_FV31_R (MQ600);12;7;5;8;4;25;98;165;197;234;189;150;151;144;127;
MQ_01140_FV4_G (MQ601);4;3;2;0;1;8;17;47;54;32;38;37;40;40;43;
MQ_01140_FV4_L (MQ602);0;0;0;0;0;0;0;1;2;1;1;1;1;1;1;
MQ_01140_FV4_R (MQ603);9;6;2;1;3;12;57;125;119;103;104;100;148;141;144;
MQ_01150_FV1_R (MQ604);5;5;2;0;3;14;33;76;94;59;55;56;71;81;79;
MQ_01150_FV3_L (MQ605);6;3;4;1;2;9;32;69;64;71;64;64;65;73;85;
MQ_01160_FV1_L (MQ606);41;25;15;11;28;70;222;412;427;392;407;349;361;348;358;
MQ_01160_FV2_L (MQ607);46;16;11;7;13;35;93;207;239;187;242;236;257;275;236;
MQ_01160_FV2_R (MQ608);54;28;18;16;18;64;197;307;354;356;343;359;345;374;367;
MQ_01160_FV3_R (MQ609);22;8;10;7;9;32;95;193;253;259;221;177;190;202;221;
MQ_03070_FV4_R (MQ61);15;3;6;5;8;46;147;275;303;299;270;275;259;301;297;
MQ_01160_FV4_L (MQ610);11;3;7;3;2;13;57;142;108;136;114;94;103;99;106;
MQ_01160_FV4_R (MQ611);9;3;3;3;6;14;57;143;115;102;105;106;105;92;109;
MQ_01161_FV1_G (MQ612);61;33;27;18;37;94;301;569;668;638;617;518;539;534;570;
MQ_01170_FV1_L (MQ614);31;11;7;16;10;67;212;341;362;306;299;295;320;318;360;
MQ_01170_FV2_L (MQ615);22;6;3;2;5;29;81;186;160;123;120;114;157;175;150;
MQ_01170_FV2_R (MQ616);21;22;3;6;28;73;266;441;436;355;336;345;316;350;358;
MQ_01170_FV3_R (MQ617);5;2;2;2;2;6;23;32;37;39;36;30;32;34;34;
MQ_01190_FV1_R (MQ618);33;13;10;8;12;38;98;181;174;143;140;166;176;211;189;
MQ_01195_FV1_R (MQ619);1;1;0;1;1;2;5;9;9;7;8;9;9;11;18;
MQ_03080_FV1_G (MQ62);31;14;9;18;42;170;460;803;823;576;500;480;504;510;525;
MQ_01195_FV2_L (MQ620);6;2;1;2;4;19;65;108;126;91;82;74;91;106;109;
MQ_01195_FV2_R (MQ621);5;2;0;1;2;12;37;111;111;71;69;73;105;124;123;
